"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.4782166666667,41.4184166666667,"SumAut","M","M_SumAut"
"Prionace glauca",15.4376333333333,42.6040166666667,"SumAut","M","M_SumAut"
"Prionace glauca",15.5533333333333,42.6813333333333,"SumAut","M","M_SumAut"
"Prionace glauca",15.7319833333333,42.49835,"SumAut","M","M_SumAut"
"Prionace glauca",15.6225,42.2428,"SumAut","M","M_SumAut"
"Prionace glauca",16.50125,41.9448333333333,"SumAut","M","M_SumAut"
"Prionace glauca",16.6244333333333,42.1049833333333,"SumAut","M","M_SumAut"
"Prionace glauca",16.6370666666667,42.0372333333333,"SumAut","M","M_SumAut"
"Prionace glauca",18.0693333333333,41.1133666666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.4604,41.3739833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.8841166666667,41.0734,"SumAut","M","M_SumAut"
"Prionace glauca",18.5163333333333,40.6496666666667,"SumAut","M","M_SumAut"
"Prionace glauca",18.4853333333333,40.6698333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.2091666666667,41.2865,"SumAut","M","M_SumAut"
"Prionace glauca",17.275,41.2573333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.6343333333333,41.1088333333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.7755,41.0293333333333,"SumAut","M","M_SumAut"
"Prionace glauca",15.7970333333333,42.3729333333333,"SumAut","M","M_SumAut"
"Prionace glauca",15.9798333333333,42.2438666666667,"SumAut","M","M_SumAut"
"Prionace glauca",15.6048166666667,42.4884833333333,"SumAut","M","M_SumAut"
"Prionace glauca",16.6825,41.76155,"SumAut","M","M_SumAut"
"Prionace glauca",16.43725,42.2055,"SumAut","M","M_SumAut"
"Prionace glauca",18.08745,40.7791,"SumAut","M","M_SumAut"
"Prionace glauca",18.0238166666667,40.81925,"SumAut","M","M_SumAut"
"Prionace glauca",18.02185,40.8205166666667,"SumAut","M","M_SumAut"
"Prionace glauca",18.00495,40.8138833333333,"SumAut","M","M_SumAut"
"Prionace glauca",17.98385,40.8858833333333,"SumAut","M","M_SumAut"
"Prionace glauca",18.042,41.1415333333333,"SumAut","M","M_SumAut"
"Prionace glauca",15.1042166666667,42.54885,"SumAut","M","M_SumAut"
"Prionace glauca",15.31415,42.4012166666667,"SumAut","M","M_SumAut"
"Prionace glauca",15.33565,42.3837666666667,"SumAut","M","M_SumAut"
"Prionace glauca",15.6850333333333,42.20445,"SumAut","M","M_SumAut"
"Prionace glauca",16.1059333333333,42.0837166666667,"SumAut","M","M_SumAut"
"Prionace glauca",16.2654,42.0236166666667,"SumAut","M","M_SumAut"
"Prionace glauca",17.5,41.55,"SumAut","M","M_SumAut"
"Prionace glauca",17.5,41.55,"SumAut","M","M_SumAut"
"Prionace glauca",17.6,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.725,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.725,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.725,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.6,"SumAut","M","M_SumAut"
"Prionace glauca",17.85,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.925,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.95,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",18,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",18.075,41.7,"SumAut","M","M_SumAut"
"Prionace glauca",18.1,41.775,"SumAut","M","M_SumAut"
"Prionace glauca",18.15,41.825,"SumAut","M","M_SumAut"
"Prionace glauca",18.175,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.25,41.9,"SumAut","M","M_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",18.25,41.9,"SumAut","M","M_SumAut"
"Prionace glauca",18.175,42,"SumAut","M","M_SumAut"
"Prionace glauca",18.15,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.15,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.15,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,41.95,"SumAut","M","M_SumAut"
"Prionace glauca",18.325,41.925,"SumAut","M","M_SumAut"
"Prionace glauca",18.325,41.95,"SumAut","M","M_SumAut"
"Prionace glauca",18.325,42.025,"SumAut","M","M_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.425,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.475,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.5,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.5,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.45,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.45,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.4,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.35,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.325,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.325,42.05,"SumAut","M","M_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.35,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.35,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.325,42.075,"SumAut","M","M_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,41.975,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,41.975,"SumAut","M","M_SumAut"
"Prionace glauca",18.275,41.975,"SumAut","M","M_SumAut"
"Prionace glauca",18.175,42,"SumAut","M","M_SumAut"
"Prionace glauca",18.175,42,"SumAut","M","M_SumAut"
"Prionace glauca",18.125,41.95,"SumAut","M","M_SumAut"
"Prionace glauca",18.05,41.875,"SumAut","M","M_SumAut"
"Prionace glauca",17.95,41.85,"SumAut","M","M_SumAut"
"Prionace glauca",17.85,41.825,"SumAut","M","M_SumAut"
"Prionace glauca",17.85,41.825,"SumAut","M","M_SumAut"
"Prionace glauca",17.825,41.825,"SumAut","M","M_SumAut"
"Prionace glauca",17.825,41.825,"SumAut","M","M_SumAut"
"Prionace glauca",17.825,41.825,"SumAut","M","M_SumAut"
"Prionace glauca",17.8,41.8,"SumAut","M","M_SumAut"
"Prionace glauca",17.75,41.725,"SumAut","M","M_SumAut"
"Prionace glauca",17.725,41.725,"SumAut","M","M_SumAut"
"Prionace glauca",17.725,41.725,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.725,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.725,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.7,"SumAut","M","M_SumAut"
"Prionace glauca",17.675,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.625,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.65,41.625,"SumAut","M","M_SumAut"
"Prionace glauca",17.675,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.675,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.675,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.7,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.725,41.65,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.675,"SumAut","M","M_SumAut"
"Prionace glauca",17.775,41.7,"SumAut","M","M_SumAut"
"Prionace glauca",17.75,41.775,"SumAut","M","M_SumAut"
