"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.675,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,41.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,41.8,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,41.75,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.7,"AutWin","M","M_AutWin"
"Prionace glauca",17.7,41.7,"AutWin","M","M_AutWin"
