"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.4,41.125,"SprSum","M","M_SprSum"
"Prionace glauca",17.4,41.125,"SprSum","M","M_SprSum"
"Prionace glauca",17.575,41.1,"SprSum","M","M_SprSum"
"Prionace glauca",17.575,41.1,"SprSum","M","M_SprSum"
"Prionace glauca",17.575,41.1,"SprSum","M","M_SprSum"
"Prionace glauca",17.625,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.625,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.65,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.65,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.7,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.7,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.75,41.075,"SprSum","M","M_SprSum"
"Prionace glauca",17.875,40.975,"SprSum","M","M_SprSum"
"Prionace glauca",17.925,40.9,"SprSum","M","M_SprSum"
"Prionace glauca",17.925,40.9,"SprSum","M","M_SprSum"
"Prionace glauca",17.975,40.9,"SprSum","M","M_SprSum"
"Prionace glauca",17.975,40.9,"SprSum","M","M_SprSum"
"Prionace glauca",17.975,40.9,"SprSum","M","M_SprSum"
"Prionace glauca",18.125,40.85,"SprSum","M","M_SprSum"
"Prionace glauca",18.275,40.7,"SprSum","M","M_SprSum"
"Prionace glauca",18.35,40.625,"SprSum","M","M_SprSum"
"Prionace glauca",18.35,40.625,"SprSum","M","M_SprSum"
"Prionace glauca",18.35,40.625,"SprSum","M","M_SprSum"
"Prionace glauca",18.35,40.625,"SprSum","M","M_SprSum"
"Prionace glauca",18.35,40.625,"SprSum","M","M_SprSum"
"Prionace glauca",18.4,40.55,"SprSum","M","M_SprSum"
"Prionace glauca",18.575,40.325,"SprSum","M","M_SprSum"
"Prionace glauca",18.625,40.175,"SprSum","M","M_SprSum"
"Prionace glauca",18.625,40.075,"SprSum","M","M_SprSum"
"Prionace glauca",18.625,40.075,"SprSum","M","M_SprSum"
"Prionace glauca",18.625,40.075,"SprSum","M","M_SprSum"
"Prionace glauca",18.625,40.075,"SprSum","M","M_SprSum"
