"species","dd long","dd lat","season","sex","group"
"Prionace glauca",11.352,35.666,"AutWin","F","F_AutWin"
"Prionace glauca",11.394,35.94,"AutWin","F","F_AutWin"
"Prionace glauca",11.4,35.967,"AutWin","F","F_AutWin"
"Prionace glauca",11.895,37.99,"AutWin","F","F_AutWin"
"Prionace glauca",10.558,38.152,"AutWin","F","F_AutWin"
"Prionace glauca",9.625,38.119,"AutWin","F","F_AutWin"
"Prionace glauca",9.424,38.202,"AutWin","F","F_AutWin"
"Prionace glauca",9.09,38.326,"AutWin","F","F_AutWin"
"Prionace glauca",12.93,33.9766,"AutWin","F","F_AutWin"
"Prionace glauca",-1.928,35.75827,"AutWin","F","F_AutWin"
"Prionace glauca",-2.102,35.67659,"AutWin","F","F_AutWin"
"Prionace glauca",-2.548,35.61304,"AutWin","F","F_AutWin"
"Prionace glauca",-2.864,35.40157,"AutWin","F","F_AutWin"
"Prionace glauca",-2.764,35.59481,"AutWin","F","F_AutWin"
"Prionace glauca",-3.441,35.61603,"AutWin","F","F_AutWin"
"Prionace glauca",-3.852,35.62995,"AutWin","F","F_AutWin"
"Prionace glauca",-3.827,35.73833,"AutWin","F","F_AutWin"
"Prionace glauca",-3.914,35.78944,"AutWin","F","F_AutWin"
"Prionace glauca",-3.973,35.7431,"AutWin","F","F_AutWin"
"Prionace glauca",-4.314,35.67089,"AutWin","F","F_AutWin"
"Prionace glauca",-4.283,35.54829,"AutWin","F","F_AutWin"
"Prionace glauca",-4.204,35.45352,"AutWin","F","F_AutWin"
"Prionace glauca",-4.621,35.57198,"AutWin","F","F_AutWin"
"Prionace glauca",-4.641,35.5279,"AutWin","F","F_AutWin"
"Prionace glauca",-4.699,35.6599,"AutWin","F","F_AutWin"
"Prionace glauca",-4.126,36.08422,"AutWin","F","F_AutWin"
"Prionace glauca",-4.417,36.11892,"AutWin","F","F_AutWin"
"Prionace glauca",-4.153,36.19483,"AutWin","F","F_AutWin"
"Prionace glauca",-3.559,36.2976,"AutWin","F","F_AutWin"
"Prionace glauca",-3.764,36.39294,"AutWin","F","F_AutWin"
"Prionace glauca",-4.294,36.37611,"AutWin","F","F_AutWin"
"Prionace glauca",-4.353,36.43191,"AutWin","F","F_AutWin"
"Prionace glauca",-4.48,36.44159,"AutWin","F","F_AutWin"
"Prionace glauca",-4.152,36.55841,"AutWin","F","F_AutWin"
"Prionace glauca",-4.049,36.5263,"AutWin","F","F_AutWin"
"Prionace glauca",-3.959,36.52742,"AutWin","F","F_AutWin"
"Prionace glauca",-3.908,36.56879,"AutWin","F","F_AutWin"
"Prionace glauca",-3.753,36.5921,"AutWin","F","F_AutWin"
"Prionace glauca",-3.691,36.56656,"AutWin","F","F_AutWin"
"Prionace glauca",-3.491,36.43052,"AutWin","F","F_AutWin"
"Prionace glauca",-2.127,36.26299,"AutWin","F","F_AutWin"
"Prionace glauca",5.36,39.207,"AutWin","F","F_AutWin"
"Prionace glauca",3.129,39.165,"AutWin","F","F_AutWin"
"Prionace glauca",2.584,39.367,"AutWin","F","F_AutWin"
"Prionace glauca",2.207,38.857,"AutWin","F","F_AutWin"
"Prionace glauca",1.38,38.493,"AutWin","F","F_AutWin"
"Prionace glauca",1.376,38.447,"AutWin","F","F_AutWin"
"Prionace glauca",-0.887,37.447,"AutWin","F","F_AutWin"
"Prionace glauca",-1.547,36.815,"AutWin","F","F_AutWin"
"Prionace glauca",-1.423,36.376,"AutWin","F","F_AutWin"
"Prionace glauca",-0.615,35.797,"AutWin","F","F_AutWin"
"Prionace glauca",-0.774,35.802,"AutWin","F","F_AutWin"
