"species","dd long","dd lat","season","sex","group"
"Prionace glauca",11.295,41.69539,"SprSum","F","F_SprSum"
"Prionace glauca",11.296,41.6243,"SprSum","F","F_SprSum"
"Prionace glauca",11.46,41.6223,"SprSum","F","F_SprSum"
"Prionace glauca",11.475,41.66462,"SprSum","F","F_SprSum"
"Prionace glauca",11.376,41.7073,"SprSum","F","F_SprSum"
"Prionace glauca",10.97,42.0071,"SprSum","F","F_SprSum"
"Prionace glauca",10.899,41.9807,"SprSum","F","F_SprSum"
"Prionace glauca",10.777,41.92544,"SprSum","F","F_SprSum"
"Prionace glauca",10.744,41.90222,"SprSum","F","F_SprSum"
"Prionace glauca",10.72,41.92085,"SprSum","F","F_SprSum"
"Prionace glauca",10.669,41.92085,"SprSum","F","F_SprSum"
"Prionace glauca",10.62,41.94442,"SprSum","F","F_SprSum"
"Prionace glauca",10.693,42.0255,"SprSum","F","F_SprSum"
"Prionace glauca",10.648,42.0821,"SprSum","F","F_SprSum"
"Prionace glauca",10.627,42.06147,"SprSum","F","F_SprSum"
"Prionace glauca",10.782,42.12327,"SprSum","F","F_SprSum"
"Prionace glauca",10.9,42.1073,"SprSum","F","F_SprSum"
"Prionace glauca",10.937,42.14112,"SprSum","F","F_SprSum"
"Prionace glauca",10.963,42.17255,"SprSum","F","F_SprSum"
"Prionace glauca",11.052,42.15696,"SprSum","F","F_SprSum"
"Prionace glauca",10.622,42.12755,"SprSum","F","F_SprSum"
"Prionace glauca",11.34,41.52534,"SprSum","F","F_SprSum"
"Prionace glauca",11.549,41.40694,"SprSum","F","F_SprSum"
"Prionace glauca",11.223,41.36125,"SprSum","F","F_SprSum"
"Prionace glauca",11.158,41.31182,"SprSum","F","F_SprSum"
"Prionace glauca",11.374,41.19273,"SprSum","F","F_SprSum"
"Prionace glauca",10.789,41.26029,"SprSum","F","F_SprSum"
"Prionace glauca",10.749,41.3248,"SprSum","F","F_SprSum"
"Prionace glauca",10.523,41.06554,"SprSum","F","F_SprSum"
"Prionace glauca",10.386,40.99966,"SprSum","F","F_SprSum"
"Prionace glauca",9.948,40.77214,"SprSum","F","F_SprSum"
"Prionace glauca",10.023,40.84947,"SprSum","F","F_SprSum"
"Prionace glauca",9.935,40.9019,"SprSum","F","F_SprSum"
"Prionace glauca",10,40.98553,"SprSum","F","F_SprSum"
"Prionace glauca",10.024,41.01268,"SprSum","F","F_SprSum"
"Prionace glauca",10.064,41.05293,"SprSum","F","F_SprSum"
