"species","dd long","dd lat","sex"
"Prionace glauca",11.224,41.96048,"F"
"Prionace glauca",11.18,41.89109,"F"
"Prionace glauca",11.155,41.7846,"F"
"Prionace glauca",11.168,41.77096,"F"
"Prionace glauca",11,41.76626,"F"
"Prionace glauca",10.926,41.7075,"F"
"Prionace glauca",11.004,41.66319,"F"
"Prionace glauca",11.295,41.69539,"F"
"Prionace glauca",11.296,41.6243,"F"
"Prionace glauca",11.46,41.6223,"F"
"Prionace glauca",11.475,41.66462,"F"
"Prionace glauca",11.376,41.7073,"F"
"Prionace glauca",10.97,42.0071,"F"
"Prionace glauca",10.899,41.9807,"F"
"Prionace glauca",10.777,41.92544,"F"
"Prionace glauca",10.744,41.90222,"F"
"Prionace glauca",10.72,41.92085,"F"
"Prionace glauca",10.669,41.92085,"F"
"Prionace glauca",10.62,41.94442,"F"
"Prionace glauca",10.693,42.0255,"F"
"Prionace glauca",10.648,42.0821,"F"
"Prionace glauca",10.627,42.06147,"F"
"Prionace glauca",10.782,42.12327,"F"
"Prionace glauca",10.9,42.1073,"F"
"Prionace glauca",10.937,42.14112,"F"
"Prionace glauca",10.963,42.17255,"F"
"Prionace glauca",11.052,42.15696,"F"
"Prionace glauca",10.622,42.12755,"F"
"Prionace glauca",11.34,41.52534,"F"
"Prionace glauca",11.549,41.40694,"F"
"Prionace glauca",11.223,41.36125,"F"
"Prionace glauca",11.158,41.31182,"F"
"Prionace glauca",NA,41.27754,"F"
"Prionace glauca",11.374,41.19273,"F"
"Prionace glauca",11.183,41.18933,"F"
"Prionace glauca",11.175,41.11861,"F"
"Prionace glauca",11.215,41.09315,"F"
"Prionace glauca",11.287,41.0336,"F"
"Prionace glauca",11.007,40.8913,"F"
"Prionace glauca",11.007,40.99654,"F"
"Prionace glauca",10.888,41.1305,"F"
"Prionace glauca",10.784,41.11557,"F"
"Prionace glauca",10.789,41.26029,"F"
"Prionace glauca",10.749,41.3248,"F"
"Prionace glauca",10.523,41.06554,"F"
"Prionace glauca",10.609,41.08651,"F"
"Prionace glauca",10.694,41.01684,"F"
"Prionace glauca",10.706,40.98431,"F"
"Prionace glauca",10.552,40.90205,"F"
"Prionace glauca",10.457,40.84829,"F"
"Prionace glauca",10.359,40.91633,"F"
"Prionace glauca",10.386,40.99966,"F"
"Prionace glauca",10.189,40.94155,"F"
"Prionace glauca",9.948,40.77214,"F"
"Prionace glauca",10.023,40.84947,"F"
"Prionace glauca",9.935,40.9019,"F"
"Prionace glauca",10,40.98553,"F"
"Prionace glauca",10.024,41.01268,"F"
"Prionace glauca",10.064,41.05293,"F"
"Prionace glauca",9.945,41.09516,"F"
"Prionace glauca",10.11,41.11175,"F"
"Prionace glauca",10.116,41.15008,"F"
"Prionace glauca",10.181,41.16637,"F"
"Prionace glauca",10.102,41.20159,"F"
"Prionace glauca",10.039,41.20063,"F"
"Prionace glauca",9.889,41.16729,"F"
"Prionace glauca",9.844,41.27604,"F"
"Prionace glauca",9.977,41.31846,"F"
"Prionace glauca",10.079,41.2832,"F"
"Prionace glauca",10.133,41.35888,"F"
"Prionace glauca",9.88,41.44402,"F"
"Prionace glauca",9.793,41.43771,"F"
"Prionace glauca",9.786,41.48071,"F"
"Prionace glauca",9.739,41.43067,"F"
"Prionace glauca",9.504,41.44027,"F"
"Prionace glauca",9.742,41.55593,"F"
"Prionace glauca",9.754,41.60931,"F"
"Prionace glauca",9.999,41.64542,"F"
"Prionace glauca",10.238,41.53391,"F"
"Prionace glauca",10.565,41.39576,"F"
"Prionace glauca",10.406,41.71957,"F"
"Prionace glauca",10.334,41.80002,"F"
"Prionace glauca",9.864,41.88564,"F"
"Prionace glauca",9.893,41.92983,"F"
"Prionace glauca",10.304,42.00938,"F"
"Prionace glauca",10.294,42.07858,"F"
"Prionace glauca",9.859,42.26731,"F"
"Prionace glauca",10.236,42.47853,"F"
"Prionace glauca",9.61,43.69558,"F"
"Prionace glauca",5.637,42.9393,"F"
