"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"H";3;"fc.H_rm.3";0.572416526052053;0.971;0.0221804407128373;0.00659908559905869;0.549544979892967;0.00082069733192039;0.399;0.330925973595304;0.134140550807217;0.00235030743984132;0.00205761316872428;0.00290990444932736;10266.2731702541;72.5421497218704;1.17255984250658e-16;22
"L";3.5;"fc.L_rm.3.5";0.553682243511972;0.872;0.00416406797787822;0.00243918673903389;0.549182153327884;0.00298958458645649;0.7135;0.252437120883597;0.0986862931307376;0.0115276983954122;0.00411522633744856;0.00581980889865471;10218.6827198199;24.9516992876288;2.53087108436437e-06;4
"Q";3.5;"fc.Q_rm.3.5";0.553577654129886;0.831;0.00733217939664738;0.0060820549555665;0.551150098001032;0.0076616480673837;0.604;0.0650538238691623;0.100902184235518;0.0204812505471887;0.00411522633744856;0.00581980889865471;10217.4737676535;23.7427471211904;4.63223572176068e-06;3
"P";3.5;"fc.P_rm.3.5";0.5559015305909;0.812;0.00889032736530598;0.00492673834236592;0.551055407117591;0.00548346834439027;0.6215;0.200111219075793;0.106916745805635;0.000111919401897209;0;0;10222.5345483483;28.8035278160551;3.68855349485115e-07;6
"LQ";3.5;"fc.LQ_rm.3.5";0.559527959896114;0.815;0.00777320627625838;0.00565033173771866;0.552954197617647;0.00194729108794545;0.6305;0.136471608769004;0.100664767331434;0.00268606564553295;0.00205761316872428;0.00290990444932736;10208.4568766284;14.7258560961018;0.00042051709869839;4
"H";3.5;"fc.H_rm.3.5";0.569989388328091;0.931;0.00789598508404887;0.00526227543012674;0.547307423681824;0.00117471630810862;0.3255;0.522551911296859;0.13627730294397;0.000671516411383251;0.00617283950617284;0.00872971334798207;10278.8516964354;85.1206759030993;2.17642026490099e-19;18
"L";4;"fc.L_rm.4";0.55287159279336;0.86;0.00390101512478064;0.00212650215424574;0.548932493973625;0.00343360915306085;0.6945;0.23970919882224;0.100743906299462;0.00861779394608486;0.00411522633744856;0.00581980889865471;10222.7802173393;29.0491968070583;3.26219368596218e-07;4
"Q";4;"fc.Q_rm.4";0.553871334474188;0.836;0.00674781546137965;0.00642701967461497;0.55084530228002;0.00683277268761143;0.6245;0.0289913780286485;0.10303893637227;0.0235030743984133;0.00411522633744856;0.00581980889865471;10220.2536012769;26.522580744584;1.15387150814363e-06;3
"P";4;"fc.P_rm.4";0.555632586465536;0.818;0.00823351024375246;0.00418403511349824;0.551054004007457;0.00557590855310709;0.6005;0.201525432638166;0.106916745805635;0.000111919401897209;0;0;10226.412651055;32.6816305226967;5.30562784140398e-08;6
"LQ";4;"fc.LQ_rm.4";0.558927982075704;0.846;0.00725059974256226;0.00516502437066417;0.552789232325074;0.001932081991099;0.6625;0.132228968081884;0.100664767331434;0.00268606564553295;0.00205761316872428;0.00290990444932736;10212.6315204021;18.9004998697947;5.21520377004958e-05;4
"H";4;"fc.H_rm.4";0.566823816363623;0.916;0.00783722550852634;0.000759973536513793;0.545126654660987;0.00443721620394133;0.1205;0.197282791951047;0.127967711301045;0.00637940590814075;0.00617283950617284;0.00872971334798207;10290.3084310107;96.5774104784141;7.0785525032769e-22;14
"L";4.5;"fc.L_rm.4.5";0.551870522993395;0.844;0.00354786452409733;0.00149532718661719;0.548675341312777;0.00403335792201026;0.689;0.233345237791561;0.102880658436214;0.0116396177973094;0.00411522633744856;0.00581980889865471;10226.9185011229;33.1874805906482;4.11995845708892e-08;4
"Q";4.5;"fc.Q_rm.4.5";0.553932925999194;0.801;0.00628981288047292;0.00621893961367225;0.550740968271963;0.00604246443983875;0.6455;0.00919238815542513;0.100902184235518;0.0204812505471887;0.00411522633744856;0.00581980889865471;10223.0505551619;29.3195346296325;2.84974913498365e-07;3
"P";4.5;"fc.P_rm.4.5";0.555190820837392;0.812;0.00751097470611306;0.00369740382837861;0.55075306886701;0.00586929031663084;0.624;0.141421356237309;0.106916745805635;0.000111919401897209;0;0;10227.5209874112;33.7899668789469;3.04834840053751e-08;5
"LQ";4.5;"fc.LQ_rm.4.5";0.558413335909885;0.898;0.00674748741194781;0.00438301422923532;0.552495149878529;0.00257163210128984;0.633;0.113137084989848;0.100743906299462;0.00861779394608486;0.00205761316872428;0.00290990444932736;10216.8369693526;23.1059488203573;6.36897648472656e-06;4
"H";4.5;"fc.H_rm.4.5";0.561033548953475;0.82;0.00463019732672099;0.00244561591130347;0.54552049041713;0.00701688161340807;0.1;0.226274169979695;0.11301044634378;0.0147733610504312;0.0104463437796771;0.00268606564553294;10293.5541185645;99.8230980322332;1.39685832474228e-22;6
"L";5;"fc.L_rm.5";0.550803047236549;0.905;0.00336121775136616;0.00118752141830702;0.548171548265789;0.00490884832629468;0.715;0.229102597104441;0.0987654320987654;0.0174594266959641;0.00411522633744856;0.00581980889865471;10229.0891022345;35.3580817022357;1.39172296719517e-08;3
"Q";5;"fc.Q_rm.5";0.553141699022969;0.816;0.00585914330232529;0.00570880435301805;0.550671938185527;0.00505859287227138;0.6355;0.00636396103067893;0.107233301677746;0.0236149938003105;0.00411522633744856;0.00581980889865471;10225.8631193443;32.1320988120315;6.9833864884907e-08;3
"P";5;"fc.P_rm.5";0.554618567503979;0.809;0.00713426108492571;0.00337876980347853;0.550383103612255;0.00632291872725437;0.635;0.181019335983756;0.106916745805635;0.000111919401897209;0;0;10231.121851127;37.3908305947698;5.03671040223005e-09;5
"LQ";5;"fc.LQ_rm.5";0.557755418892096;0.876;0.00626003379947421;0.00355424847757787;0.552020387102447;0.00351789486565644;0.6;0.0763675323681471;0.0986862931307376;0.0115276983954122;0.00411522633744856;0.00581980889865471;10221.1436634744;27.4126429420758;7.39405878887393e-07;4
"H";5;"fc.H_rm.5";0.554650110333497;0.813;0.00245556325316476;0.00328633032549467;0.52378653050929;0.0207766022602606;0.063;0.309712770159708;0.0937796771130104;0.0419697757114523;0.0104463437796771;0.00268606564553294;10320.2310482397;126.50002770738;2.25076775305991e-28;11
