"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",16.85,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.25,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.25,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.25,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.25,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.85,38.25,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.825,38.25,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.8,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.75,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.75,38.275,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.725,38.3,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.725,38.3,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.675,38.3,"WinSpr","Adult","Adult_WinSpr"
"Prionace glauca",16.675,38.3,"WinSpr","Adult","Adult_WinSpr"
