"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",13.501,40.43041,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.379,40.41879,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.676,40.5143,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.575,40.5265,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.454,40.5424,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.348,40.5783,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.162,40.5552,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.458,38.35512,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.44,38.36667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.939,38.60062,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.694,38.5967,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.945,38.27979,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.913,38.23422,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.575,38.50318,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.14,38.56409,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.888,38.8528,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.592,39.4387,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.628,39.46812,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.434,39.69052,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.447,39.82327,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.29,40.07595,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.757,39.82883,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.069,39.8553,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.217,39.8671,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.072,39.70837,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.825,39.70673,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",14.114,39.9318,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.819,39.70161,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",13.92,40.81386,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.757,40.27971,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",12.921,40.77015,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",11.505,40.76379,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",9.867,40.92669,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",11.947,39.30623,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",11.82,39.57722,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",1.056,37.41816,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",1.132,38.27528,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.942,38.26428,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.784,38.27985,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.938,38.46309,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.875,38.54991,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.845,38.62436,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.57,37.73344,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.251,38.13654,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.68,38.08373,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.665,37.97034,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",0.503055555555556,37.3302777777778,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",7.30138888888889,42.8188888888889,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",6.018121,42.82523,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",6.018121,42.82523,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",6.018121,42.82523,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",3.500338,42.609767,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",3.500338,42.609767,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",3.853438,42.881925,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",6.152617,42.87177,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.7320833333333,40.9472666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.60585,41.4571,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.6667333333333,41.2081333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.64695,41.2356833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.60925,41.4401,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.6169833333333,41.4387166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.9701166666667,41.3196,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.7148333333333,42.0858333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.79665,42.2460833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.31275,41.3664,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.3029,42.7617333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.6860333333333,42.6623666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.1674833333333,41.7153166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.2164166666667,41.6454166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3221166666667,41.4800333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3379833333333,41.4562333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3549833333333,41.4321833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3841666666667,41.1656333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3833666666667,41.1542666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.104,41.8541666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.1225,41.802,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.155,41.755,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.279,41.6236666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.4347166666667,41.4297333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.4817333333333,41.3585666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.2547,41.8826666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.28625,41.8428833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3828333333333,41.6345833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.5637333333333,41.2966833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.3993833333333,41.4129,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.4574666666667,41.4925166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.4782166666667,41.4184166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.4376333333333,42.6040166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.5533333333333,42.6813333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.6690166666667,42.5287166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.7319833333333,42.49835,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.4470666666667,41.9802,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.0154,42.39545,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.6269833333333,42.1234666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.6331,42.0551166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.6370666666667,42.0372333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.0693333333333,41.1133666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.4604,41.3739833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.275,41.2573333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.7970333333333,42.3729333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.8853666666667,42.31285,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.9798333333333,42.2438666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.6048166666667,42.4884833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.6825,41.76155,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.08745,40.7791,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.0238166666667,40.81925,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.02185,40.8205166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.9574666666667,41.7845833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.0806166666667,41.1345833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.042,41.1415333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.8681666666667,41.1995833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.1042166666667,42.54885,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.33565,42.3837666666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.2217833333333,42.3477833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",15.68075,42.1961333333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.0773666666667,42.0928166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.4374166666667,41.5186833333333,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",16.6223166666667,41.9507166666667,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.5,41.55,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.5,41.55,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.6,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.625,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.625,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.65,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.65,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.7,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.725,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.725,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.725,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.775,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.775,41.6,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.85,41.625,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.9,41.65,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.925,41.65,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.95,41.65,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18,41.675,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.075,41.7,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.1,41.775,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.15,41.825,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.175,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.25,41.9,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.25,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.25,41.9,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.175,42,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.15,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.15,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.15,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,41.95,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.325,41.925,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.325,41.95,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.325,42.025,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.4,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.425,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.475,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.5,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.5,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.45,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.45,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.4,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.35,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.325,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.325,42.05,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.375,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.35,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.35,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.325,42.075,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.3,42.025,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,41.975,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,41.975,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.275,41.975,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.175,42,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.175,42,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.125,41.95,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",18.05,41.875,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.95,41.85,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.85,41.825,"SumAut","Adult","Adult_SumAut"
"Prionace glauca",17.85,41.825,"SumAut","Adult","Adult_SumAut"
