"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",11.183,41.18933,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.175,41.11861,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.215,41.09315,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.287,41.0336,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.007,40.8913,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",11.007,40.99654,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.888,41.1305,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.784,41.11557,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.609,41.08651,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.694,41.01684,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.706,40.98431,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.552,40.90205,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.457,40.84829,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.359,40.91633,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.189,40.94155,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.889,41.16729,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.254,39.828,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",13.021,39.852,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.987,39.875,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.813,40.377,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",12.621,40.973,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",10.351,40.777,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.665,41.34,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",9.615,41.372,"AutWin","Juvenile","Juvenile_AutWin"
