"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",18.1,41.775,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.25,41.9,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.25,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.25,41.9,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,42,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,41.95,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.325,41.925,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.325,41.95,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.325,42.025,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.4,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.425,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.475,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.5,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.5,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.45,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.45,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.4,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.35,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.325,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.325,42.05,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.375,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.35,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.35,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.325,42.075,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.3,42.025,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,41.975,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,41.975,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.275,41.975,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,42,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,42,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.125,41.95,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.05,41.875,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.95,41.85,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.85,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.85,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.825,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.825,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.825,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.8,41.8,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.75,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.7,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.625,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.65,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.7,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.75,41.775,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.825,"AutWin","Adult","Adult_AutWin"
