"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"LP";3.5;"fc.LP_rm.3.5";0.574110545944924;0.799;0.00415990311791703;0.0051827089185828;0.568269250433453;0.0057578759696929;0.77;0.0410121933088198;0.10590625874476;0.0108429853332629;0.00046339202965709;0.000655335293036652;50083.7948438914;103.753348421327;2.9528393496216e-23;7
"QP";3.5;"fc.QP_rm.3.5";0.574031164089609;0.8;0.00442360296662064;0.00557893657256613;0.56791367108684;0.00625941919737858;0.7805;0.0275771644662754;0.106367939261842;0.011495900182004;0.00046339202965709;0.000655335293036652;50083.687387972;103.64589250194;3.11582871985881e-23;6
"QH";3.5;"fc.QH_rm.3.5";0.579524219088377;0.901;0.0063702718157404;0.00143155547933602;0.569088368599446;0.00157634973186495;0.645;0.223445742854949;0.108690033947852;0.00429447329148764;0.00324032118244981;0.00197084676770118;50379.6076888716;399.566193401544;1.71908240045336e-87;38
"LQP";3.5;"fc.LQP_rm.3.5";0.573971929261913;0.803;0.00418257949531758;0.00529765678685942;0.568054084083058;0.00570872231158898;0.768;0.0311126983722081;0.103124195054242;0.0160832472332606;0.00092678405931418;0.0013106705860733;50082.3073420411;102.265846570997;6.21221878260042e-23;7
"LQH";3.5;"fc.LQH_rm.3.5";0.579366738627914;0.899;0.00638207079756908;0.0015517500997151;0.568409460954922;0.00262759907994918;0.6555;0.215667568261897;0.109153425977509;0.00363913799845099;0.00277864066536763;0.00262376161644222;50374.4798796198;394.438384149769;2.23247356620986e-86;38
"L";4;"fc.L_rm.4";0.570571085335007;0.727;0.00496929666961282;0.00436864068947996;0.561835417713332;0.00563795933794517;0.701;0.0622253967444162;0.110069940961374;0.0101779682630439;0.000461680517082179;0.000652914848741041;50140.9728614059;160.931365935823;1.1328986865554e-35;4
"Q";4;"fc.Q_rm.4";0.571417696800016;0.82;0.00507096080761954;0.00384140567110268;0.563405954027242;0.00317555497356717;0.7565;0.0685893577750952;0.110075075499098;0.00625321783771077;0.000461680517082179;0.000652914848741041;50117.1506891997;137.109193729601;1.68698041760135e-30;4
"P";4;"fc.P_rm.4";0.570051240692458;0.809;0.00625378317810776;0.00368934795653142;0.566179743196735;0.00558368420403832;0.734;0.0169705627484772;0.103124195054242;0.0160832472332606;0.000925072546739269;2.42044429561094e-06;50064.1628899366;84.1213944665797;5.41083705337046e-19;4
"H";4;"fc.H_rm.4";0.57712536255667;0.864;0.0074333959794235;0.00149812744297882;0.567916686799547;0.0025831144879175;0.5365;0.191625937701554;0.0952824723141447;0.000249305762447932;0.00231524863571054;0.00196842632340557;50471.1732139977;491.131718527671;2.24954946227943e-107;32
"LQ";4;"fc.LQ_rm.4";0.570770528075922;0.758;0.00489913640549922;0.00410293443715003;0.562061520384173;0.00550640835412316;0.7195;0.0615182899632296;0.109150002952359;0.00625563828200638;0.000461680517082179;0.000652914848741041;50139.2465366914;159.205041221307;2.68570137822747e-35;5
"LP";4;"fc.LP_rm.4";0.57231168586118;0.752;0.00472346244594601;0.00497333905281451;0.566935335144235;0.00552488737639388;0.742;0.073539105243401;0.103132752617117;0.00954199652437208;0.00046339202965709;0.000655335293036652;50094.963445651;114.921950180957;1.10919719402143e-25;6
"QP";4;"fc.QP_rm.4";0.572334425054135;0.748;0.00504246367064626;0.00543454567745956;0.56650829924392;0.00609881657785472;0.7595;0.0544472221513642;0.104514371143213;0.0141172413541506;0.000925072546739269;2.42044429561094e-06;50094.9061636913;114.864668221206;1.14142500353053e-25;5
"QH";4;"fc.QH_rm.4";0.578061134243264;0.879;0.00531125181442405;0.000267998849016104;0.567529096752844;0.00314185547489708;0.6805;0.167584307141212;0.10822493040562;0.006258058726302;0.00185185660605345;0.00131309103036892;50370.5076990891;390.466203619006;1.62680076555879e-85;32
"LQP";4;"fc.LQP_rm.4";0.572358267842233;0.753;0.00490865933676504;0.0051589971380843;0.566728907251143;0.00580186643185206;0.7475;0.0700035713374683;0.104054402138706;0.0121560763636319;0.00046339202965709;0.000655335293036652;50095.5794725412;115.537977071108;8.15155048684069e-26;6
"LQH";4;"fc.LQH_rm.4";0.57799591946979;0.877;0.00539863652462863;0.000104687004179397;0.566128912783895;0.00540457221078044;0.7395;0.133643181644257;0.106834754316649;0.00822406460541195;0.00185185660605345;0.00131309103036892;50396.0881069714;416.046611501341;4.53543945767749e-91;37
"L";4.5;"fc.L_rm.4.5";0.570052857587668;0.714;0.00503851902940805;0.005046283792266;0.561451477674443;0.00604998115631713;0.7;0.0933380951166243;0.107749557787938;0.0160711450117825;0.000461680517082179;0.000652914848741041;50162.0855808878;182.044085417707;2.94864363997578e-40;4
"Q";4.5;"fc.Q_rm.4.5";0.570758439859352;0.794;0.00513169089053139;0.00433705126400507;0.563060345179624;0.00344174363673524;0.717;0.13717871555019;0.108678053359828;0.0134522242839315;0.000461680517082179;0.000652914848741041;50140.8368697391;160.795374269073;1.2126103996066e-35;4
"P";4.5;"fc.P_rm.4.5";0.569107307534804;0.795;0.00705805797000003;0.00309415359733341;0.56489809416965;0.00574233900292571;0.705;0.0791959594928933;0.105432597639653;0.0193478214769658;0.000461680517082179;0.000652914848741041;50078.8197801992;98.7782847291674;3.55272157970212e-22;3
