"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"LQP";3;"fc.LQP_rm.3";0.579743823743605;0.918;0.037573355161574;0.00976747828611384;0.546872402460438;0.00128782069295785;0.309;0.239002092041053;0.121243885394829;0.0380483732713935;0.00377358490566038;0.0053366549523513;12650.8433558345;122.23353045329;2.41236552049004e-27;8
"LQH";3;"fc.LQH_rm.3";0.586435785266523;0.837;0.0581643990487053;0.00778814852128385;0.541883042630093;0.00729475501631652;0.4125;0.194454364826301;0.16995108315863;0.0215442736965293;0.00188679245283019;0.00266832747617565;12575.9747843418;47.3649589606393;4.36462409804019e-11;18
"L";3.5;"fc.L_rm.3.5";0.548770116956636;0.278;0.0371844744847497;0.0153272374615055;0.524469217270511;0.00381412919143689;-0.2095;0.11667261889578;0.123095737246681;0.0406672872757882;0.0037037037037037;0.00523782800878924;12673.2541336327;144.64430825154;3.28098727545876e-32;3
"Q";3.5;"fc.Q_rm.3.5";0.547146985330536;0.454;0.0351820127164534;0.00307326604880545;0.531953776910932;0.00393161969755799;0.0855;0.23970919882224;0.147414395527603;0.0377024789689263;0.0037037037037037;0.00523782800878924;12665.3509453104;136.741119929209;1.7067113827971e-30;3
"P";3.5;"fc.P_rm.3.5";0.557761000071914;0.916;0.017799206176237;0.00719043107703829;0.540497441760418;0.0147635806014043;0.2395;0.586191521603648;0.145562543675751;0.0350835649645317;0.00936408106219427;0.00276715441973771;12712.1933221584;183.583496777206;1.14938941378533e-40;3
"H";3.5;"fc.H_rm.3.5";0.577164741023145;0.692;0.0558887965938584;0.00239233097748664;0.548017062932288;0.00572232281623446;0.2545;0.174655374953077;0.168204053109713;0.0030636352504239;0.00925925925925926;0.0130945700219731;12661.7429866597;133.133161278474;1.03661705894585e-29;30
"LQ";3.5;"fc.LQ_rm.3.5";0.573311360705933;0.771;0.0428219411532463;0.00150734892492414;0.540684394269917;0.0107442242257239;0.291;0.135764501987817;0.126904262753319;0.0300433908428666;0.00188679245283019;0.00266832747617565;12636.1668459464;107.557020565177;3.71028048040766e-24;5
"LP";3.5;"fc.LP_rm.3.5";0.560590971843098;0.859;0.0311916588102789;0.0116731873935709;0.530177894148233;0.000237662676525314;-0.0175;0.35426049737446;0.1361285814116;0.04842520234541;0.0037037037037037;0.00523782800878924;12683.7244745367;155.114649155486;1.74742645732761e-34;4
"QP";3.5;"fc.QP_rm.3.5";0.579285903114488;0.872;0.0384750871617064;0.00843177315283293;0.544419236370189;0.00456823918362617;0.281;0.205060966544099;0.123130677847659;0.0353800457952179;0.00377358490566038;0.0053366549523513;12650.8473978019;122.237572420752;2.40749509220531e-27;7
"QH";3.5;"fc.QH_rm.3.5";0.580096000259296;0.888;0.058159489457939;0.000898361616982524;0.540203724716815;0.00869426479509747;0.287;0.281428498912246;0.149336128581412;0.0297469100121804;0.0112159329140461;0.000148240415343091;12604.4141592335;75.8043338523166;2.91350021216232e-17;16
"LQP";3.5;"fc.LQP_rm.3.5";0.579420615442895;0.868;0.0389420313436177;0.00768548556070934;0.544028524068964;0.00506640576130511;0.2675;0.163341666454092;0.123130677847659;0.0353800457952179;0.00377358490566038;0.0053366549523513;12653.1575454302;124.547720049035;7.58443487936177e-28;9
"LQH";3.5;"fc.LQH_rm.3.5";0.580891005571823;0.886;0.0567621749844614;0.00814476619589077;0.539143468568951;0.0117415923515919;0.3525;0.130814754519511;0.160587002096436;0.0243114281162671;0.00377358490566038;0.0053366549523513;12601.7854261271;73.1756007459462;1.08451907579375e-16;14
"L";4;"fc.L_rm.4";0.547971566582834;0.49;0.0367107389105751;0.0141056881026176;0.523433473189215;0.00489294114112903;-0.269;0.0678822509939086;0.130642907058001;0.0299939773710856;0.0037037037037037;0.00523782800878924;12672.6350411047;144.025215723525;4.47135117720258e-32;3
"Q";4;"fc.Q_rm.4";0.546531157543536;0.451;0.0334097679590508;0.00260043824195445;0.531305201628149;0.00521140404335543;0.0345;0.234052344572747;0.145527603074773;0.040370806445102;0.00555555555555556;0.00785674201318386;12665.2643729046;136.654547523409;1.78221068895732e-30;3
"P";4;"fc.P_rm.4";0.557953446255352;0.905;0.014749486327588;0.0114918176372578;0.540512474695968;0.0147979978160556;0.1965;0.581948880916529;0.128616352201258;0.0538112707695423;0.00747728860936408;9.8826943562061e-05;12711.2618214674;182.651996086202;1.8312177859558e-40;3
"H";4;"fc.H_rm.4";0.573635885743688;0.686;0.041433302582675;0.0168267475829471;0.550283409347385;0.00138205348062811;0.1745;0.284964032818179;0.139972047519217;0.0325140644319181;0.00555555555555556;0.00785674201318386;12663.1429066147;134.533081233567;5.14789399854606e-30;17
"LQ";4;"fc.LQ_rm.4";0.573733425572451;0.727;0.0450450708926934;0.00171625997960127;0.536492291013777;0.0160838852677515;0.167;0.00282842712474619;0.12879105520615;0.0273750633666909;0;0;12641.3043352694;112.694509888173;2.84325040477366e-25;5
"LP";4;"fc.LP_rm.4";0.560278196151279;0.839;0.0303955673582804;0.0106350823543358;0.529706893057772;0.000483402286010428;0.027;0.342239682094289;0.136163522012579;0.0431379608648397;0.0037037037037037;0.00523782800878924;12681.5118952825;152.902069901314;5.28268101490084e-34;4
"QP";4;"fc.QP_rm.4";0.579823435691069;0.834;0.0392230966449195;0.00720152424489329;0.541609226700172;0.00799396658126131;0.22;0.0919238815542512;0.121243885394829;0.0380483732713935;0.00188679245283019;0.00266832747617565;12654.3526211543;125.742795773131;4.17268720923307e-28;7
"QH";4;"fc.QH_rm.4";0.576818439180422;0.871;0.0536934040617978;0.000532808780299037;0.538589802112525;0.0109085697648769;0.164;0.195161471607487;0.149336128581412;0.0297469100121804;0.00932914046121593;0.00252008706083256;12625.0643408186;96.4545154374373;9.55619707893444e-22;16
"LQP";4;"fc.LQP_rm.4";0.579754965364751;0.851;0.0387790248384319;0.00770973501383966;0.542178521770455;0.00718652267261933;0.2495;0.0982878425849301;0.121243885394829;0.0380483732713935;0.00188679245283019;0.00266832747617565;12656.0974585892;127.487633208;1.7439305902289e-28;8
"LQH";4;"fc.LQH_rm.4";0.578274750351721;0.867;0.0540399364860075;0.00824000702224278;0.536284643406618;0.0164360208113863;0.275;0.0424264068711929;0.141893780573026;0.0245584954751722;0.00377358490566038;0.0053366549523513;12625.869138506;97.2593131248577;6.39036258356181e-22;16
"L";4.5;"fc.L_rm.4.5";0.546844338385215;0.414;0.0352642489278078;0.0115905178262197;0.52324001797932;0.00480484490022909;-0.2845;0.0205060966544099;0.13067784765898;0.0247067358905153;0.0037037037037037;0.00523782800878924;12672.0714274252;143.461602044001;5.92687729271831e-32;3
"Q";4.5;"fc.Q_rm.4.5";0.546013477310089;0.556;0.032360443637188;0.00151683066596794;0.530654642342809;0.00610102551748433;-0.043;0.131521861300698;0.143710691823899;0.0324646509601371;0.00555555555555556;0.00785674201318386;12665.2292561185;136.619430737333;1.81377978495663e-30;3
"P";4.5;"fc.P_rm.4.5";0.557988593005695;0.906;0.0120552475179208;0.0154624184365224;0.540917275996828;0.0154599438523366;0.235;0.613768686069923;0.124842767295597;0.0591479257218936;0.00747728860936408;9.8826943562061e-05;12710.4916335303;181.881808149099;2.69143678245239e-40;3
"H";4.5;"fc.H_rm.4.5";0.569111881120928;0.61;0.03405745708486;0.0222846226321267;0.548696307169796;0.00203433667099983;0.347;0.0410121933088197;0.132424877707897;0.0431873743366207;0.00555555555555556;0.00785674201318386;12686.6172677493;158.007442368156;4.11374002465793e-35;14
"LQ";4.5;"fc.LQ_rm.4.5";0.573409609546951;0.69;0.0447799421162091;0.00144066781906241;0.534833195111328;0.017648357267985;0.04;0.0834386001800126;0.121243885394829;0.0380483732713935;0;0;12646.7489557561;118.13913037497;1.86866216686074e-26;5
"LP";4.5;"fc.LP_rm.4.5";0.559187735303442;0.823;0.0299701731399278;0.00987340473443215;0.529269036051795;0.00101344744311279;0.027;0.31961226509632;0.136163522012579;0.0431379608648397;0.0037037037037037;0.00523782800878924;12679.4884464661;150.878621084928;1.45291669816681e-33;4
"QP";4.5;"fc.QP_rm.4.5";0.580036038080035;0.784;0.0401556337474308;0.00547192987051762;0.538168841806269;0.0125290077881056;0.1485;0.0756604255869606;0.126904262753319;0.0300433908428666;0;0;12656.2374347769;127.627609395748;1.62604946450942e-28;7
"QH";4.5;"fc.QH_rm.4.5";0.57436961213991;0.842;0.04849255197217;0.00249706186708884;0.536961348588703;0.0111753649216922;0.058;0.0551543289325507;0.145457721872816;0.0509452894062425;0.00932914046121593;0.00252008706083256;12620.578136328;91.9683109467951;9.00434289788248e-21;9
"LQP";4.5;"fc.LQP_rm.4.5";0.579959971193845;0.78;0.0401246379453614;0.00548238273909234;0.537977491483263;0.0123566510884779;0.1895;0.0403050865276332;0.126904262753319;0.0300433908428666;0;0;12655.7277720463;127.117946665092;2.09800060211383e-28;7
"LQH";4.5;"fc.LQH_rm.4.5";0.575316649937354;0.839;0.0485841405883963;0.00547363775908507;0.536363383446099;0.0164872329779367;0.115;0.0311126983722081;0.132529699510832;0.0273256498949099;0.00377358490566038;0.0053366549523513;12628.6613897647;100.051564383502;1.5819612580115e-22;12
"L";5;"fc.L_rm.5";0.545385393739827;0.45;0.0342330428729159;0.009372334601437;0.523132803220289;0.0044766617316697;-0.27;0.014142135623731;0.132494758909853;0.0326128913754802;0.0037037037037037;0.00523782800878924;12671.5626732672;142.952847886059;7.64364480749301e-32;3
"Q";5;"fc.Q_rm.5";0.54549924085045;0.521;0.0302906022530902;0.000658417248390134;0.530827738647289;0.00633837721021554;-0.145;0.00707106781186546;0.143675751222921;0.0377518924407074;0.00555555555555556;0.00785674201318386;12665.2444239114;136.634598530198;1.80007629551929e-30;3
"P";5;"fc.P_rm.5";0.557873733020423;0.919;0.013015444133345;0.0141573236964696;0.541373784832288;0.0160844929454845;0.235;0.620839753881789;0.113556953179595;0.0698706490983772;0.00559049615653389;0.00256950053261359;12709.8826777559;181.272852374696;3.64936455564736e-40;3
"H";5;"fc.H_rm.5";0.566112657995784;0.585;0.0350052384876862;0.011956235326802;0.540090190360239;0.0171127241575344;0.4475;0.193040151263927;0.123060796645702;0.0459545287563584;0.00185185185185185;0.00261891400439462;12714.5966700686;185.986844687386;3.45610417854975e-41;15
"LQ";5;"fc.LQ_rm.5";0.570628255758952;0.685;0.0431494405760233;0.00022818141100976;0.533854837752054;0.0182854984642768;-0.023;0.23758787847868;0.128756114605171;0.0326623048472612;0;0;12652.4240516316;123.814226250423;1.09445870893656e-27;5
"LP";5;"fc.LP_rm.5";0.556598219974091;0.782;0.0295138796552555;0.009096258129665;0.528801692358311;0.00165214978979642;0.012;0.254558441227157;0.132424877707897;0.0431873743366207;0.0037037037037037;0.00523782800878924;12677.6853560158;149.075530634604;3.57912471385499e-33;4
"QP";5;"fc.QP_rm.5";0.578779972226977;0.731;0.0397534076885085;0.00541927467602938;0.537037063451648;0.0131790326266922;0.1225;0.0586898628384835;0.125017470300489;0.0327117183190422;0;0;12658.3298794579;129.720054076713;5.71169703849535e-29;6
"QH";5;"fc.QH_rm.5";0.573017323195133;0.816;0.0419910996286795;0.00397558784523286;0.537037051432423;0.011863013905588;-0.012;0.0226274169979695;0.147379454926625;0.0429897204494966;0.0131027253668763;0.00281656789151874;12632.6242171484;104.014391767205;2.18111623670517e-23;9
"LQP";5;"fc.LQP_rm.5";0.578260772681555;0.738;0.0395218923245269;0.00513513375660781;0.537122029334107;0.0132191010224081;0.13;0.0735391052434009;0.125017470300489;0.0327117183190422;0;0;12659.6628983139;131.053072932693;2.93294417429771e-29;7
"LQH";5;"fc.LQH_rm.5";0.573688048788146;0.814;0.044136744635734;0.00164366605363385;0.536056310344864;0.015084722231642;0.0665;0.127986327394765;0.134416491963662;0.0246573224187343;0;0;12640.1925513072;111.582725925979;4.95719416207863e-25;12
