"species","dd long","dd lat","season"
"Prionace glauca",12.66222222,45.10611111,"Spr"
"Prionace glauca",12.66222222,45.10611111,"Spr"
"Prionace glauca",12.66222222,45.10611111,"Spr"
"Prionace glauca",12.81472222,44.96972222,"Spr"
"Prionace glauca",12.81472222,44.96972222,"Spr"
"Prionace glauca",12.81472222,44.96972222,"Spr"
"Prionace glauca",12.59833333,44.775,"Spr"
"Prionace glauca",12.59833333,44.775,"Spr"
"Prionace glauca",12.51595,44.79895,"Spr"
"Prionace glauca",12.74365,44.88498333,"Spr"
"Prionace glauca",12.74365,44.88498333,"Spr"
"Prionace glauca",12.74365,44.88498333,"Spr"
"Prionace glauca",12.65971667,45.34853333,"Spr"
"Prionace glauca",13.8791,44.03366667,"Spr"
"Prionace glauca",13.8791,44.03366667,"Spr"
"Prionace glauca",13.8791,44.03366667,"Spr"
"Prionace glauca",13.60421667,43.95806667,"Spr"
"Prionace glauca",13.60421667,43.95806667,"Spr"
"Prionace glauca",13.60421667,43.95806667,"Spr"
"Prionace glauca",13.69865,43.90791667,"Spr"
"Prionace glauca",13.69865,43.90791667,"Spr"
"Prionace glauca",12.67288333,45.07013333,"Spr"
"Prionace glauca",12.34563333,44.59836667,"Spr"
"Prionace glauca",12.34563333,44.59836667,"Spr"
"Prionace glauca",12.34563333,44.59836667,"Spr"
"Prionace glauca",12.34563333,44.59836667,"Spr"
"Prionace glauca",12.34563333,44.59836667,"Spr"
"Prionace glauca",13.15613333,45.31456667,"Spr"
"Prionace glauca",12.78666667,45.32805556,"Spr"
"Prionace glauca",12.80027778,45.32555556,"Spr"
"Prionace glauca",12.68223333,44.73115667,"Spr"
"Prionace glauca",12.47166667,44.55361111,"Spr"
"Prionace glauca",12.4599,44.72958333,"Spr"
"Prionace glauca",12.49391667,44.78555,"Spr"
"Prionace glauca",12.30951667,44.74303333,"Spr"
"Prionace glauca",12.86751667,45.26531667,"Spr"
"Prionace glauca",13.20166667,45.41972222,"Spr"
"Prionace glauca",13.20166667,45.41972222,"Spr"
"Prionace glauca",12.68333333,44.8025,"Spr"
"Prionace glauca",12.68555556,44.81833333,"Spr"
"Prionace glauca",12.8938666666667,44.1463833333333,"Spr"
"Prionace glauca",12.8774833333333,44.2066333333333,"Spr"
"Prionace glauca",12.8774833333333,44.2066333333333,"Spr"
"Prionace glauca",12.9259666666667,44.12115,"Spr"
"Prionace glauca",12.94235,44.1478,"Spr"
"Prionace glauca",12.94235,44.1478,"Spr"
"Prionace glauca",13.0132166666667,45.3276,"Spr"
"Prionace glauca",13.0132166666667,45.3276,"Spr"
"Prionace glauca",13.0132166666667,45.3276,"Spr"
"Prionace glauca",13.0132166666667,45.3276,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.73295,45.2336833333333,"Spr"
"Prionace glauca",12.548,45.02705,"Spr"
"Prionace glauca",12.548,45.02705,"Spr"
"Prionace glauca",12.8342333333333,45.2249833333333,"Spr"
"Prionace glauca",12.7897666666667,45.2594333333333,"Spr"
"Prionace glauca",13.0013433333333,45.3295833333333,"Spr"
"Prionace glauca",13.0013433333333,45.3295833333333,"Spr"
"Prionace glauca",13.0013433333333,45.3295833333333,"Spr"
"Prionace glauca",13.0013433333333,45.3295833333333,"Spr"
"Prionace glauca",12.6369,45.1422333333333,"Spr"
"Prionace glauca",12.6369,45.1422333333333,"Spr"
"Prionace glauca",12.6369,45.1422333333333,"Spr"
"Prionace glauca",12.689,45.0746,"Spr"
"Prionace glauca",12.689,45.0746,"Spr"
"Prionace glauca",12.689,45.0746,"Spr"
"Prionace glauca",12.689,45.0746,"Spr"
"Prionace glauca",12.5429333333333,44.81755,"Spr"
"Prionace glauca",12.5836833333333,44.6718166666667,"Spr"
"Prionace glauca",13.5632,45.6072,"Spr"
"Prionace glauca",13.5632,45.6072,"Spr"
"Prionace glauca",12.7936666666667,45.3500166666667,"Spr"
"Prionace glauca",12.5870833333333,45.1512666666667,"Spr"
"Prionace glauca",12.5876666666667,45.1358833333333,"Spr"
"Prionace glauca",12.5876666666667,45.1358833333333,"Spr"
"Prionace glauca",12.5876666666667,45.1358833333333,"Spr"
"Prionace glauca",12.5876666666667,45.1358833333333,"Spr"
"Prionace glauca",12.5593,45.05905,"Spr"
"Prionace glauca",12.5188666666667,44.7699666666667,"Spr"
"Prionace glauca",12.6927,45.0797,"Spr"
"Prionace glauca",12.6927,45.0797,"Spr"
"Prionace glauca",12.6927,45.0797,"Spr"
"Prionace glauca",12.6927,45.0797,"Spr"
"Prionace glauca",12.6927,45.0797,"Spr"
"Prionace glauca",12.6927,45.0797,"Spr"
"Prionace glauca",9.713,42.2562,"Spr"
"Prionace glauca",9.713,42.2562,"Spr"
"Prionace glauca",4.5,42.3,"Spr"
"Prionace glauca",4.05,42.45,"Spr"
"Prionace glauca",3.625,42.55,"Spr"
"Prionace glauca",3.325,42.6,"Spr"
"Prionace glauca",10.109,41.4219,"Spr"
"Prionace glauca",10.158,41.0551,"Spr"
"Prionace glauca",10.586,40.5306,"Spr"
"Prionace glauca",10.588,40.3605,"Spr"
"Prionace glauca",11.034,39.9081,"Spr"
"Prionace glauca",14.217,38.66678,"Spr"
"Prionace glauca",13.948,38.66143,"Spr"
"Prionace glauca",10.033,40.9711,"Spr"
"Prionace glauca",9.936,41.262,"Spr"
"Prionace glauca",16.026,38.9495,"Spr"
"Prionace glauca",15.6,38.78235,"Spr"
"Prionace glauca",15.59,38.79228,"Spr"
"Prionace glauca",15.326,38.61886,"Spr"
"Prionace glauca",15.115,38.27007,"Spr"
"Prionace glauca",14.571,38.19321,"Spr"
"Prionace glauca",14.536,38.3066,"Spr"
"Prionace glauca",14.31,38.18365,"Spr"
"Prionace glauca",14.334,38.12057,"Spr"
"Prionace glauca",14.54,38.62164,"Spr"
"Prionace glauca",13.643,38.06834,"Spr"
"Prionace glauca",13.681,38.12439,"Spr"
"Prionace glauca",13.658,38.1332,"Spr"
"Prionace glauca",13.79,38.23199,"Spr"
"Prionace glauca",13.755,38.24279,"Spr"
"Prionace glauca",13.728,38.38147,"Spr"
"Prionace glauca",15.594,39.60692,"Spr"
"Prionace glauca",14.945,40.17635,"Spr"
"Prionace glauca",14.811,40.01014,"Spr"
"Prionace glauca",12.744,40.87202,"Spr"
"Prionace glauca",12.762,40.98128,"Spr"
"Prionace glauca",12.721,40.98278,"Spr"
"Prionace glauca",12.683,40.96191,"Spr"
"Prionace glauca",12.731,41.05385,"Spr"
"Prionace glauca",12.681,41.10008,"Spr"
"Prionace glauca",12.72,41.12274,"Spr"
"Prionace glauca",12.808,41.11886,"Spr"
"Prionace glauca",12.601,41.14678,"Spr"
"Prionace glauca",12.501,41.04596,"Spr"
"Prionace glauca",13.2,41.20759,"Spr"
"Prionace glauca",12.523,41.28539,"Spr"
"Prionace glauca",11.933,41.53688,"Spr"
"Prionace glauca",12,41.77164,"Spr"
"Prionace glauca",11.659,41.86734,"Spr"
"Prionace glauca",11.488,41.96173,"Spr"
"Prionace glauca",11.332,41.99741,"Spr"
"Prionace glauca",11.296,41.98813,"Spr"
"Prionace glauca",11.311,41.97389,"Spr"
"Prionace glauca",11.273,42.00205,"Spr"
"Prionace glauca",10.97,42.0071,"Spr"
"Prionace glauca",10.777,41.92544,"Spr"
"Prionace glauca",10.963,42.17255,"Spr"
"Prionace glauca",11.374,41.19273,"Spr"
"Prionace glauca",10.116,41.15008,"Spr"
"Prionace glauca",10.102,41.20159,"Spr"
"Prionace glauca",2.727,37.88414,"Spr"
"Prionace glauca",0.249,37.8169,"Spr"
"Prionace glauca",0.436,38.18809,"Spr"
"Prionace glauca",0.239,38.58331,"Spr"
"Prionace glauca",6.698,37.49184,"Spr"
"Prionace glauca",5.783,37.33728,"Spr"
"Prionace glauca",6.191,37.13765,"Spr"
"Prionace glauca",4,37.49355,"Spr"
"Prionace glauca",3.365,37.62959,"Spr"
"Prionace glauca",2.518,36.95422,"Spr"
"Prionace glauca",1.94,36.88048,"Spr"
"Prionace glauca",0.183,36.5858,"Spr"
"Prionace glauca",-1.443,35.81795,"Spr"
"Prionace glauca",-1.425,35.61536,"Spr"
"Prionace glauca",-2.04,35.99798,"Spr"
"Prionace glauca",-2.915,36.33801,"Spr"
"Prionace glauca",1.046,37.85304,"Spr"
"Prionace glauca",11.641,41.7944,"Spr"
"Prionace glauca",11.718,42.10237,"Spr"
"Prionace glauca",10.871,42.20764,"Spr"
"Prionace glauca",9.701,43.036,"Spr"
"Prionace glauca",10.049,43.193,"Spr"
"Prionace glauca",10.08,43.51352,"Spr"
"Prionace glauca",9.806,43.59222,"Spr"
"Prionace glauca",9.443,43.45647,"Spr"
"Prionace glauca",9.383,43.3998,"Spr"
"Prionace glauca",7.000833333335,43.1152777777778,"Spr"
"Prionace glauca",5.54138888888889,42.8533333333333,"Spr"
"Prionace glauca",0.550555555655556,39.0302777777778,"Spr"
"Prionace glauca",0.460277777877778,38.91,"Spr"
"Prionace glauca",3.29666666666667,42.6955555555556,"Spr"
"Prionace glauca",0.520833333433333,38.1161111111111,"Spr"
"Prionace glauca",3.22222222222222,42.5163888888889,"Spr"
"Prionace glauca",0.682222222322222,38.9666666666667,"Spr"
"Prionace glauca",0.896666666766667,39.1511111111111,"Spr"
"Prionace glauca",0.833333333433361,39.1802777777778,"Spr"
"Prionace glauca",0.671388888988889,39.0172222222222,"Spr"
"Prionace glauca",5.505,42.8372222222222,"Spr"
"Prionace glauca",3.85805555555556,43.3313888888889,"Spr"
"Prionace glauca",5.6875,42.9972222222222,"Spr"
"Prionace glauca",0.0352777778777778,38.0538888888889,"Spr"
"Prionace glauca",6.76416666666667,42.9483333333333,"Spr"
"Prionace glauca",0.765833333433333,38.9458333333333,"Spr"
"Prionace glauca",0.593611111211111,38.4794444444444,"Spr"
"Prionace glauca",0.250833333433333,38.8136111111111,"Spr"
"Prionace glauca",7.01444444444611,43.0433333333333,"Spr"
"Prionace glauca",3.18583333333333,42.8794444444444,"Spr"
"Prionace glauca",1.92444444444444,40.9727777777778,"Spr"
"Prionace glauca",4.95166666666667,43.3697222222222,"Spr"
"Prionace glauca",3.17,42.5583333333333,"Spr"
"Prionace glauca",3.39805555555556,42.8958333333333,"Spr"
"Prionace glauca",0.4325000001,38.8527777777778,"Spr"
"Prionace glauca",3.65833333333333,42.8588888888889,"Spr"
"Prionace glauca",4.03694444444444,43.4186111111111,"Spr"
"Prionace glauca",3.65416666666667,42.8591666666667,"Spr"
"Prionace glauca",3.26583333333333,42.9283333333333,"Spr"
"Prionace glauca",3.87333333333333,43.3516666666667,"Spr"
"Prionace glauca",4.13027777777778,43.4169444444444,"Spr"
"Prionace glauca",4.05777777777778,43.4066666666667,"Spr"
"Prionace glauca",3.20583333333333,42.5302777777778,"Spr"
"Prionace glauca",7.18111111111111,43.0316666666667,"Spr"
"Prionace glauca",4.01861111111111,43.4408333333333,"Spr"
"Prionace glauca",5.7725,43.010833333335,"Spr"
"Prionace glauca",4.02027777777778,43.4205555555556,"Spr"
"Prionace glauca",5.79944444444444,43.0050000000017,"Spr"
"Prionace glauca",6.80944444444444,43.3244444444444,"Spr"
"Prionace glauca",4.03333333333336,43.4233333333333,"Spr"
"Prionace glauca",3.64166666666667,43.1191666666667,"Spr"
"Prionace glauca",3.24138888888889,43.0538888888889,"Spr"
"Prionace glauca",3.19,42.7827777777778,"Spr"
"Prionace glauca",5.63888888888889,42.9352777777778,"Spr"
"Prionace glauca",3.81166666666667,43.3605555555556,"Spr"
"Prionace glauca",3.09833333333333,42.9833333333333,"Spr"
"Prionace glauca",3.86666666666669,43.25,"Spr"
"Prionace glauca",0.633888888988889,38.7472222222222,"Spr"
"Prionace glauca",0.695555555655556,38.2897222222222,"Spr"
"Prionace glauca",0.421111111211111,38.0150000000017,"Spr"
"Prionace glauca",6.01111111111278,42.7616666666667,"Spr"
"Prionace glauca",5.73638888888889,43.0105555555572,"Spr"
"Prionace glauca",3.22694444444444,42.6780555555556,"Spr"
"Prionace glauca",3.22722222222222,42.6780555555556,"Spr"
"Prionace glauca",4.34361111111111,43.1758333333333,"Spr"
"Prionace glauca",3.54444444444444,43.2211111111111,"Spr"
"Prionace glauca",0.476111111211111,38.1958333333333,"Spr"
"Prionace glauca",3.75916666666667,43.1161111111111,"Spr"
"Prionace glauca",0.346944444544444,38.5661111111111,"Spr"
"Prionace glauca",3.69722222222222,43.1680555555556,"Spr"
"Prionace glauca",5.66388888888889,43.0702777777778,"Spr"
"Prionace glauca",3.10722222222222,42.6433333333333,"Spr"
"Prionace glauca",3.93305555555556,43.0372222222222,"Spr"
"Prionace glauca",0.544166666766667,38.2025,"Spr"
"Prionace glauca",4.38944444444444,43.0386111111111,"Spr"
"Prionace glauca",3.81777777777778,43.3558333333333,"Spr"
"Prionace glauca",5.95222222222222,42.7813888888889,"Spr"
"Prionace glauca",4.34972222222222,43.29,"Spr"
"Prionace glauca",4.02305555555556,43.0541666666667,"Spr"
"Prionace glauca",4.30000000000003,43.14,"Spr"
"Prionace glauca",4.29972222222222,42.9036111111111,"Spr"
"Prionace glauca",4.11638888888889,43.2166666666667,"Spr"
"Prionace glauca",4.30583333333333,43.0325,"Spr"
"Prionace glauca",5.67916666666667,42.8455555555556,"Spr"
"Prionace glauca",3.5325,43.1608333333333,"Spr"
"Prionace glauca",0.500833333433333,38.2636111111111,"Spr"
"Prionace glauca",4.0175,43.1002777777778,"Spr"
"Prionace glauca",4.03694444444444,43.4205555555556,"Spr"
"Prionace glauca",3.75666666666667,43.3397222222222,"Spr"
"Prionace glauca",4.04444444444444,42.9241666666667,"Spr"
"Prionace glauca",3.75000000000003,43.3333333333334,"Spr"
"Prionace glauca",0.162222222322222,38.3025,"Spr"
"Prionace glauca",4.18333333333336,43.3833333333334,"Spr"
"Prionace glauca",3.46722222222222,43.2516666666667,"Spr"
"Prionace glauca",4.06194444444444,43.4238888888889,"Spr"
"Prionace glauca",0.743611111111111,37.3327777777778,"Spr"
"Prionace glauca",3.88805555555556,43.265,"Spr"
"Prionace glauca",3.97694444444444,43.4066666666667,"Spr"
"Prionace glauca",4.03333333333336,43.4233333333333,"Spr"
"Prionace glauca",5.69805555555556,43.0286111111111,"Spr"
"Prionace glauca",3.72861111111111,43.3027777777778,"Spr"
"Prionace glauca",7.41222222222222,43.1261111111111,"Spr"
"Prionace glauca",4.46083333333333,43.0916666666667,"Spr"
"Prionace glauca",3.75555555555556,43.2447222222222,"Spr"
"Prionace glauca",4.01666666666669,43.4233333333333,"Spr"
"Prionace glauca",4.04416666666667,43.1108333333333,"Spr"
"Prionace glauca",4.13333333333336,43.3833333333334,"Spr"
"Prionace glauca",3.97722222222222,42.9583333333333,"Spr"
"Prionace glauca",3.62527777777778,42.8758333333333,"Spr"
"Prionace glauca",5.59527777777778,43.0280555555556,"Spr"
"Prionace glauca",4.07916666666667,42.6697222222222,"Spr"
"Prionace glauca",4.07916666666667,42.6697222222222,"Spr"
"Prionace glauca",5.6725,42.9325,"Spr"
"Prionace glauca",6.01472222222389,42.9072222222222,"Spr"
"Prionace glauca",3.71611111111111,43.3072222222222,"Spr"
"Prionace glauca",3.66861111111111,42.9883333333333,"Spr"
"Prionace glauca",3.93944444444444,43.0983333333333,"Spr"
"Prionace glauca",3.66833333333333,43.3075,"Spr"
"Prionace glauca",4.03333333333336,43.4233333333333,"Spr"
"Prionace glauca",5.84361111111111,43.003333333335,"Spr"
"Prionace glauca",4.05000000000003,43.4,"Spr"
"Prionace glauca",4.32833333333333,43.2080555555556,"Spr"
"Prionace glauca",6.90277777777778,43.1416666666667,"Spr"
"Prionace glauca",3.92722222222222,42.8361111111111,"Spr"
"Prionace glauca",5.70805555555556,43.0030555555572,"Spr"
"Prionace glauca",5.59638888888889,43.0016666666683,"Spr"
"Prionace glauca",4.25222222222222,43.1247222222222,"Spr"
"Prionace glauca",3.91472222222222,43.3541666666667,"Spr"
"Prionace glauca",0.259166666766667,39.0758333333333,"Spr"
"Prionace glauca",3.20000000000003,42.75,"Spr"
"Prionace glauca",1.72805555555556,40.7022222222222,"Spr"
"Prionace glauca",7.31944444444444,42.8811111111111,"Spr"
"Prionace glauca",3.14694444444444,42.8294444444444,"Spr"
"Prionace glauca",0.583611111211111,38.8338888888889,"Spr"
"Prionace glauca",1.73611111111111,40.5977777777778,"Spr"
"Prionace glauca",0.703611111211111,38.7158333333333,"Spr"
"Prionace glauca",3.18333333333336,42.8,"Spr"
"Prionace glauca",5.66166666666667,42.9777777777778,"Spr"
"Prionace glauca",0.700833333433333,38.6802777777778,"Spr"
