"species","dd long","dd lat","season"
"Prionace glauca",9.688,42.257,"Aut"
"Prionace glauca",9.823,42.262,"Aut"
"Prionace glauca",9.776,42.261,"Aut"
"Prionace glauca",9.745,42.292,"Aut"
"Prionace glauca",9.894,42.335,"Aut"
"Prionace glauca",9.742,42.405,"Aut"
"Prionace glauca",9.824,42.414,"Aut"
"Prionace glauca",9.983,42.34,"Aut"
"Prionace glauca",10.081,42.299,"Aut"
"Prionace glauca",10.204,42.303,"Aut"
"Prionace glauca",10.346,42.43,"Aut"
"Prionace glauca",10.476,42.354,"Aut"
"Prionace glauca",10.515,42.306,"Aut"
"Prionace glauca",10.503,42.262,"Aut"
"Prionace glauca",10.507,42.299,"Aut"
"Prionace glauca",10.517,42.227,"Aut"
"Prionace glauca",10.58,42.229,"Aut"
"Prionace glauca",10.724,42.353,"Aut"
"Prionace glauca",10.735,42.158,"Aut"
"Prionace glauca",11.12,42.029,"Aut"
"Prionace glauca",11.014,41.997,"Aut"
"Prionace glauca",11.08,41.947,"Aut"
"Prionace glauca",11.177,41.812,"Aut"
"Prionace glauca",10.746,39.30719,"Aut"
"Prionace glauca",10.448,38.603,"Aut"
"Prionace glauca",10.034,37.93142,"Aut"
"Prionace glauca",9.761,38.02864,"Aut"
"Prionace glauca",9.278,37.85127,"Aut"
"Prionace glauca",7.532,37.18659,"Aut"
"Prionace glauca",8.549,42.61007,"Aut"
"Prionace glauca",8.41,42.65201,"Aut"
"Prionace glauca",9.625,38.119,"Aut"
"Prionace glauca",9.424,38.202,"Aut"
"Prionace glauca",9.09,38.326,"Aut"
"Prionace glauca",12.93,33.9766,"Aut"
"Prionace glauca",-3.973,35.7431,"Aut"
"Prionace glauca",-4.314,35.67089,"Aut"
"Prionace glauca",-4.283,35.54829,"Aut"
"Prionace glauca",-4.204,35.45352,"Aut"
"Prionace glauca",-4.417,36.11892,"Aut"
"Prionace glauca",-4.153,36.19483,"Aut"
"Prionace glauca",-3.559,36.2976,"Aut"
"Prionace glauca",-3.764,36.39294,"Aut"
"Prionace glauca",-4.294,36.37611,"Aut"
"Prionace glauca",-4.353,36.43191,"Aut"
"Prionace glauca",-4.48,36.44159,"Aut"
"Prionace glauca",-4.152,36.55841,"Aut"
"Prionace glauca",-4.049,36.5263,"Aut"
"Prionace glauca",-3.959,36.52742,"Aut"
"Prionace glauca",-3.908,36.56879,"Aut"
"Prionace glauca",-3.753,36.5921,"Aut"
"Prionace glauca",-3.691,36.56656,"Aut"
"Prionace glauca",-3.491,36.43052,"Aut"
"Prionace glauca",-2.127,36.26299,"Aut"
"Prionace glauca",-3.76,35.861,"Aut"
"Prionace glauca",-3.675,35.999,"Aut"
"Prionace glauca",-4.325,36.606,"Aut"
"Prionace glauca",5.83861111111111,42.9291666666667,"Aut"
"Prionace glauca",3.67611111111111,43.2780555555556,"Aut"
"Prionace glauca",6.66888888888889,43.1597222222222,"Aut"
"Prionace glauca",3.51333333333333,43.2530555555556,"Aut"
"Prionace glauca",3.16472222222222,42.7891666666667,"Aut"
"Prionace glauca",3.14277777777778,42.7588888888889,"Aut"
"Prionace glauca",5.72361111111111,42.9138888888889,"Aut"
"Prionace glauca",3.20277777777778,42.5375,"Aut"
"Prionace glauca",6.68722222222222,43.2855555555556,"Aut"
"Prionace glauca",5.70694444444444,43.0061111111128,"Aut"
"Prionace glauca",5.77972222222222,42.9091666666667,"Aut"
"Prionace glauca",3.62083333333333,42.9333333333334,"Aut"
"Prionace glauca",3.23055555555556,42.6136111111111,"Aut"
"Prionace glauca",3.92944444444444,43.3466666666667,"Aut"
"Prionace glauca",4.13916666666667,42.6133333333333,"Aut"
"Prionace glauca",6.22305555555556,42.8113888888889,"Aut"
"Prionace glauca",3.44361111111111,43.05,"Aut"
"Prionace glauca",4.33888888888889,43.1666666666667,"Aut"
"Prionace glauca",6.02611111111111,42.8325,"Aut"
"Prionace glauca",3.56472222222222,43.2308333333333,"Aut"
"Prionace glauca",3.15972222222222,42.5858333333333,"Aut"
"Prionace glauca",3.16388888888889,42.6180555555556,"Aut"
"Prionace glauca",5.63027777777778,43.0938888888889,"Aut"
"Prionace glauca",3.47388888888889,43.2236111111111,"Aut"
"Prionace glauca",3.46805555555556,43.2008333333333,"Aut"
"Prionace glauca",3.66805555555556,43.2841666666667,"Aut"
"Prionace glauca",3.94972222222222,43.4127777777778,"Aut"
"Prionace glauca",3.40861111111111,43.1122222222222,"Aut"
"Prionace glauca",3.77666666666667,43.3955555555556,"Aut"
"Prionace glauca",5.4275,42.9844444444444,"Aut"
"Prionace glauca",3.46805555555556,43.2175,"Aut"
"Prionace glauca",3.64777777777778,43.2494444444444,"Aut"
"Prionace glauca",3.71833333333333,43.3844444444444,"Aut"
"Prionace glauca",5.96944444444444,42.8463888888889,"Aut"
"Prionace glauca",3.80583333333333,43.3444444444444,"Aut"
"Prionace glauca",3.90111111111111,43.2872222222222,"Aut"
"Prionace glauca",3.10138888888889,43.0072222222222,"Aut"
"Prionace glauca",3.23416666666667,42.8177777777778,"Aut"
"Prionace glauca",5.34138888888889,43.003333333335,"Aut"
"Prionace glauca",5.58972222222222,42.7613888888889,"Aut"
"Prionace glauca",4.00000000000169,43.35,"Aut"
"Prionace glauca",4.00000000000169,43.35,"Aut"
"Prionace glauca",5.86083333333333,42.7808333333333,"Aut"
"Prionace glauca",3.82083333333333,43.3408333333333,"Aut"
"Prionace glauca",4.06666666666669,43.4166666666667,"Aut"
"Prionace glauca",3.15138888888889,42.8208333333333,"Aut"
"Prionace glauca",4.03333333333336,43.35,"Aut"
"Prionace glauca",6.00638888889056,42.7613888888889,"Aut"
"Prionace glauca",3.56083333333333,43.2394444444444,"Aut"
"Prionace glauca",6.13527777777778,42.7561111111111,"Aut"
"Prionace glauca",3.18055555555556,42.6802777777778,"Aut"
