"species","dd long","dd lat","season"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.88033333,45.2505,"Sum"
"Prionace glauca",12.86718333,45.25391667,"Sum"
"Prionace glauca",12.86718333,45.25391667,"Sum"
"Prionace glauca",12.86718333,45.25391667,"Sum"
"Prionace glauca",12.86718333,45.25391667,"Sum"
"Prionace glauca",12.86718333,45.25391667,"Sum"
"Prionace glauca",12.54678333,44.73055,"Sum"
"Prionace glauca",13.55355,45.61828333,"Sum"
"Prionace glauca",13.65355,45.62828333,"Sum"
"Prionace glauca",13.56521667,45.61828333,"Sum"
"Prionace glauca",13.1224567,45.44922222,"Sum"
"Prionace glauca",13.22748333,45.26371667,"Sum"
"Prionace glauca",13.21138333,45.4351,"Sum"
"Prionace glauca",13.2752,44.10015,"Sum"
"Prionace glauca",12.57625,45.1570166666667,"Sum"
"Prionace glauca",12.77425,45.2498333333333,"Sum"
"Prionace glauca",13.0710666666667,45.44175,"Sum"
"Prionace glauca",13.0710666666667,45.44175,"Sum"
"Prionace glauca",13.0710666666667,45.44175,"Sum"
"Prionace glauca",13.0486333333333,45.2748833333333,"Sum"
"Prionace glauca",12.4859666666667,44.7133666666667,"Sum"
"Prionace glauca",13.5754,45.614,"Sum"
"Prionace glauca",12.6933,45.0797,"Sum"
"Prionace glauca",12.6933,45.0797,"Sum"
"Prionace glauca",12.6933,45.0797,"Sum"
"Prionace glauca",3.175,42.625,"Sum"
"Prionace glauca",3.175,42.625,"Sum"
"Prionace glauca",3.175,42.625,"Sum"
"Prionace glauca",3.2,42.625,"Sum"
"Prionace glauca",3.2,42.625,"Sum"
"Prionace glauca",3.175,42.625,"Sum"
"Prionace glauca",3.2,42.625,"Sum"
"Prionace glauca",3.175,42.6,"Sum"
"Prionace glauca",3.15,42.625,"Sum"
"Prionace glauca",10.207,42.36667,"Sum"
"Prionace glauca",-4.31,36.50728,"Sum"
"Prionace glauca",6.035,42.369,"Sum"
"Prionace glauca",6.067,42.83333,"Sum"
"Prionace glauca",9.535,42.92,"Sum"
"Prionace glauca",9.337,43.012,"Sum"
"Prionace glauca",5.459,42.545,"Sum"
"Prionace glauca",5.46,42.58,"Sum"
"Prionace glauca",5.46,42.58,"Sum"
"Prionace glauca",5.46,42.58,"Sum"
"Prionace glauca",4.029,43.141,"Sum"
"Prionace glauca",8.3,42.875,"Sum"
"Prionace glauca",8.575,42.875,"Sum"
"Prionace glauca",8.55,42.8,"Sum"
"Prionace glauca",8.35,42.75,"Sum"
"Prionace glauca",8.15,42.65,"Sum"
"Prionace glauca",7.4,42.425,"Sum"
"Prionace glauca",6.6,42.375,"Sum"
"Prionace glauca",7.525,42.45,"Sum"
"Prionace glauca",5.35,42.325,"Sum"
