"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"P";3;"fc.P_rm.3";0.565532461907477;0.492;0.0314780382274746;0.00728074354468497;0.536586640055446;0.0156949721467263;0.141;0.213546247918337;0.123832995676601;0.0475844952689709;0.0105543836198194;7.87659760297467e-05;16973.5743451607;92.8021292063495;5.32261882481612e-21;6
"LQ";3;"fc.LQ_rm.3";0.569516447673725;0.52;0.0343791222108876;0.000562992711482117;0.53928558550622;0.019055939437749;-0.0695;0.263750829382582;0.121166551793758;0.0550672629917968;0.0105543836198194;7.87659760297467e-05;16990.6051234462;109.832907491837;1.06644595098573e-24;6
"H";3;"fc.H_rm.3";0.58139926924483;0.97;0.0466392721576132;0.0141864285296183;0.531396356945089;0.0119176092917401;0.2635;0.449012806053458;0.162308458127084;0.0105398721674805;0.00924204766181416;0.00193468928623066;17120.9533924206;240.181176466205;5.28654433926747e-53;26
"L";3.5;"fc.L_rm.3.5";0.554652266231269;0.67;0.0324516854974399;0.00135846312242798;0.531391432526878;0.00848808406357599;-0.00650000000000001;0.265165042944955;0.115972903917514;0.0327174172933561;0.0105543836198194;7.87659760297467e-05;17046.3226621137;165.550446159294;8.4923728929991e-37;4
"Q";3.5;"fc.Q_rm.3.5";0.551567834144968;0.762;0.02250500558035;0.000467175132409629;0.535719919097048;0.00507756742780903;0.207;0.103237590053236;0.114660567959509;0.0308614939831552;0.0065756037789706;0.0055480784365953;17058.234501537;177.462285582642;2.19991545104719e-39;3
"P";3.5;"fc.P_rm.3.5";0.562515113575163;0.647;0.0323706033447453;0.00596351968660681;0.535179600012912;0.0148344058114109;0.066;0.326683332908185;0.11595897992857;0.0364489554077654;0.0105543836198194;7.87659760297467e-05;16979.2888071027;98.5165911482836;3.0566500597308e-22;4
"LQ";3.5;"fc.LQ_rm.3.5";0.565028307765742;0.561;0.0346124350167268;0.00135156650611507;0.537862294351509;0.0190935110014554;-0.0595;0.207182286887658;0.134401303285365;0.0437741911785319;0.0105543836198194;7.87659760297467e-05;17019.0694758339;138.297259879539;7.03045225487054e-31;6
"H";3.5;"fc.H_rm.3.5";0.578706764125944;0.934;0.0429421080242359;0.0113156330804702;0.528630601749315;0.0110950483781387;0.2775;0.566392531730425;0.160940426213302;0.00253035697995562;0.00658952776791495;0.00181654032218604;17154.0594775043;273.287261549929;3.42197509492846e-60;26
"L";4;"fc.L_rm.4";0.553435288011865;0.71;0.0328358486331219;0.00149090425076176;0.530201557075011;0.00855962849582383;0.0125;0.287792459942925;0.11595897992857;0.0364489554077654;0.0105543836198194;7.87659760297467e-05;17066.3355828369;185.563366882547;3.83070348671501e-41;4
"Q";4;"fc.Q_rm.4";0.551042055357829;0.742;0.0224705156563635;0.00193266040142536;0.533333094790025;0.00755684785257381;0.1365;0.0544472221513641;0.117327011842353;0.0233787262603293;0.0065756037789706;0.0055480784365953;17070.8967477965;190.12453184211;3.9159230625695e-42;3
"P";4;"fc.P_rm.4";0.561819178819086;0.595;0.0324075719694277;0.00556839462467259;0.534508800788093;0.0149207302201865;0.1255;0.35850313806158;0.112021972054554;0.0308811854771627;0.0105543836198194;7.87659760297467e-05;17000.0003737943;119.228157839956;9.72268372441722e-27;4
"LQ";4;"fc.LQ_rm.4";0.55968007520957;0.698;0.0348714157506014;0.00217993622387035;0.536130761320351;0.0187840984898392;-0.0255;0.260922402257836;0.12386084365449;0.0401214190401523;0.0105543836198194;7.87659760297467e-05;17050.5777246384;169.805508684018;1.01170516714742e-37;6
"H";4;"fc.H_rm.4";0.575591394590745;0.897;0.0423491377905471;0.00897539124365593;0.525568793240422;0.0104533882930148;0.175;0.438406204335659;0.160898654246469;0.0137249713231834;0.00658952776791495;0.00181654032218604;17184.8176711459;304.045455191557;7.16506209487501e-67;23
"L";4.5;"fc.L_rm.4.5";0.553019684425394;0.702;0.0332716861832878;0.00150007622426969;0.528816557454474;0.00852430137099878;0.043;0.222031529292576;0.115972903917514;0.0327174172933561;0.0105543836198194;7.87659760297467e-05;17087.0520709513;206.279854996908;1.21548695087602e-45;4
"Q";4.5;"fc.Q_rm.4.5";0.550700954199317;0.711;0.0231483661856774;0.00252110437118934;0.532566165095862;0.00751118413568805;0.1945;0.00777817459305203;0.122590279663318;0.0270708813867237;0.0065756037789706;0.0055480784365953;17083.7953102759;203.02309432151;6.19365336411718e-45;3
"P";4.5;"fc.P_rm.4.5";0.560953719470578;0.63;0.0324373499597692;0.00520873221867227;0.533783741247814;0.0148736346200305;0.0415;0.245366053071732;0.11595897992857;0.0364489554077654;0.0105543836198194;7.87659760297467e-05;17021.2278755586;140.455659604217;2.38942123025471e-31;4
"LQ";4.5;"fc.LQ_rm.4.5";0.553525574852526;0.667;0.035205970780519;0.00280773631345729;0.534159938518079;0.0184490202966941;-0.0175;0.300520382004283;0.123832995676601;0.0475844952689709;0.0105543836198194;7.87659760297467e-05;17083.9683382751;203.196122320711;5.68034015403316e-45;6
"H";4.5;"fc.H_rm.4.5";0.571306084385996;0.816;0.041933172565559;0.00445810680177043;0.522395275959701;0.0135048623151136;-0.0545;0.408000612744638;0.155621462436559;0.0137643543111983;0.0039509318629601;0.00183623181619348;17198.816469704;318.044253749635;6.5376170106054e-70;21
"L";5;"fc.L_rm.5";0.552250825682629;0.756;0.0335926829132467;0.00189699640979614;0.527371251122958;0.00862260648828647;0.00850000000000001;0.225567063198509;0.11858365184458;0.0401608020281672;0.0105543836198194;7.87659760297467e-05;17108.4259091549;227.653693200573;2.77638894375673e-50;4
"Q";5;"fc.Q_rm.5";0.550526220750694;0.685;0.0239085195698637;0.00269279573117148;0.531776366244189;0.0078140240560468;0.1055;0.143542676580869;0.121277943705313;0.0252149580765227;0.0065756037789706;0.0055480784365953;17096.9218628951;216.149646940754;8.74082069399698e-48;3
"P";5;"fc.P_rm.5";0.55978851412484;0.638;0.0327576111572191;0.00484276062760711;0.532574876301813;0.0149764741612194;0.024;0.270114790413261;0.121208323760591;0.043872648648569;0.0105543836198194;7.87659760297467e-05;17042.9575025926;162.185286638269;4.56840039879267e-36;4
"LQ";5;"fc.LQ_rm.5";0.55194192472603;0.769;0.0358756107302426;0.00317832600775066;0.531384486439893;0.0167551510259477;-0.0245;0.262336615820209;0.123819071687657;0.0513160333833801;0.0105543836198194;7.87659760297467e-05;17105.0638185478;224.291602593465;1.49124501682152e-49;5
"H";5;"fc.H_rm.5";0.565279437771847;0.899;0.0448095744803673;0.00595706396760309;0.511852829573933;0.019718324938219;0.0945;0.0417193000900063;0.141130070942724;0.00827535035662528;0.0039509318629601;0.00183623181619348;17194.9728533129;314.200637358525;4.46735195893914e-69;11
