"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"H";4.5;"fc.H_rm.4.5";0.589338177976652;0.455;0.0206721513391508;0.0109423295559425;0.574428932510947;0.00461868691891532;0.4695;0.441941738241592;0.0879828326180258;0.124426515144414;0.0107296137339056;0.0151739652615139;11152.4738012078;202.460371757199;1.08688459993957e-44;26
"LQ";4.5;"fc.LQ_rm.4.5";0.592190514085998;0.272;0.0307668420259731;0.0160649949818642;0.569469546468024;0.0167735113466859;0.377;0.405879292401078;0.167696462927335;0.029903176368811;0;0;10977.1797125463;27.1662830957121;1.26127893716335e-06;6
"LP";4.5;"fc.LP_rm.4.5";0.572679539177155;0.209;0.0236061499592946;0.0332705828667724;0.557664336389957;0.0129786092916312;0.2045;0.753068721963673;0.126896181737457;0.00950989029751775;0.00643776824034335;0.00910437915690834;11023.0595757156;73.0461462650019;1.37443890804406e-16;5
"QP";4.5;"fc.QP_rm.4.5";0.592992835419415;0.671;0.0264473376312316;0.0130233888236738;0.571093991319982;0.0163744188362584;0.4065;0.440527524679219;0.161230945685955;0.0390467985393267;0;0;10997.1460491742;47.1326197235594;5.82339477700258e-11;9
"QH";4.5;"fc.QH_rm.4.5";0.595871349356491;0.921;0.02383801532191;0.0148804199229713;0.576748636670249;0.00508246685349412;0.4725;0.393858477120907;0.133222953973657;0.0725864941690867;0.00214592274678112;0.00303479305230278;11081.2653292059;131.251899755274;3.15432663318301e-29;20
"LQP";4.5;"fc.LQP_rm.4.5";0.592869741456139;0.66;0.0263352030905856;0.0130227210333393;0.571178033111735;0.0160382895686997;0.385;0.45254833995939;0.159075773272162;0.0420946725961653;0;0;10996.0440730711;46.030643620441;1.01033943159055e-10;9
"LQH";4.5;"fc.LQH_rm.4.5";0.596811773274416;0.821;0.0336238721275995;0.0155025670471632;0.568732152943347;0.0171358812914405;0.3625;0.412243253431757;0.161230945685955;0.0390467985393267;0;0;11100.0461201185;150.032690667877;2.6345699462549e-33;23
"L";5;"fc.L_rm.5";0.567887600551945;-0.29;0.0173216152648979;0.0219726047186586;0.555748203432373;0.0108807308247431;0.21;0.625082394568908;0.120430664496078;0.000366268127002064;0.00643776824034335;0.00910437915690834;11006.7897928683;56.7763634176736;4.68882362908654e-13;4
"Q";5;"fc.Q_rm.5";0.573992037286534;-0.106;0.0131157843677274;0.00618381020984873;0.568315731075477;0.0157236209919845;0.205;0.0551543289325507;0.141889891963889;0.0299816623960257;0.00429184549356223;0.00606958610460556;10988.454668877;38.4412394264073;4.49247308831174e-09;3
"P";5;"fc.P_rm.5";0.572200892140369;0.591;0.0276359927361788;0.0167972266844554;0.55058877648326;0.00306460607928935;-0.0145;0.301934595566656;0.169897883676188;0.0035580332337343;0.0107481130679296;0.0030086310432312;11037.5282481532;87.5148187025825;9.91500963910657e-20;4
"H";5;"fc.H_rm.5";0.587503752155308;0.333;0.0198746074591418;0.00803300407475607;0.573784384154652;0.00675875299358435;0.4715;0.429213816180234;0.0879828326180258;0.124426515144414;0.0107296137339056;0.0151739652615139;11162.5470008639;212.533571413302;7.06018241948347e-47;19
"LQ";5;"fc.LQ_rm.5";0.591982487614979;0.196;0.0318327800504699;0.0149920409999937;0.568588860966964;0.016863550812229;0.4015;0.450427019615831;0.16339536776676;0.0299162573733468;0;0;10974.7033101252;24.6898806745703;4.35065951492448e-06;5
"LP";5;"fc.LP_rm.5";0.569920977864029;-0.066;0.0231483407849853;0.0317842772253525;0.557545522334252;0.0113289284154658;0.2285;0.717713382904346;0.126886932070445;0.00342722318837642;0.00643776824034335;0.00910437915690834;11020.1807244988;70.1672950481498;5.79775741029701e-16;5
"QP";5;"fc.QP_rm.5";0.591890574353175;0.481;0.0291130116812945;0.0136775971699982;0.569449071264716;0.0175435648613653;0.3845;0.456083873865323;0.167696462927335;0.029903176368811;0;0;10989.7618798989;39.7484504482454;2.33683590821783e-09;8
"QH";5;"fc.QH_rm.5";0.59416757998199;0.795;0.0197057830989313;0.0232240661475361;0.576644274903416;0.00996221097267432;0.406;0.494974746830583;0.131067781559864;0.0756343682259253;0.00214592274678112;0.00303479305230278;11099.5100297208;149.496600270144;3.44445316626535e-33;24
"LQP";5;"fc.LQP_rm.5";0.591558057768067;0.421;0.0299321481083562;0.0147475668917779;0.568604864067548;0.0182260970579701;0.383;0.441234631460406;0.16339536776676;0.0299162573733468;0;0;10993.6655972259;43.6521677752426;3.31853781210403e-10;8
"LQH";5;"fc.LQH_rm.5";0.59544017144732;0.73;0.0303733318579255;0.00943820305206266;0.569337359075834;0.0153697884588107;0.3585;0.49568185361177;0.156929850525381;0.0390598795438625;0;0;11112.2579022371;162.244472786439;5.87428399917382e-36;23
