"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"P";3;"fc.P_rm.3";0.586825147473711;0.913;0.0131329486025708;0.00266711504655872;0.569178921210692;0.00352783643000285;0.5725;0.293449314192417;0.119216491689097;0.0562773686752672;0.00706713780918728;0.00999444213691233;12671.6431833562;312.941721994081;1.10921731797506e-68;5
"LQ";3;"fc.LQ_rm.3";0.593802096691459;0.642;0.0194857664733262;0.0111184446024153;0.571511845980075;0.00619839603947792;0.2205;0.259508188695463;0.129932007500861;0.0561150040918155;0.00353356890459364;0.00499722106845617;12455.7256581209;97.0241967587644;8.52926326243342e-22;6
"H";3;"fc.H_rm.3";0.604747611567068;0.917;0.03418915324054;0.00341478680628721;0.571000940471293;0.00763378467199259;0.694;0.216374675043083;0.139072087356967;0.0281973159927689;0.00176678445229682;0.00249861053422808;12634.3316637356;275.630202373499;1.40316965103781e-60;32
"L";3.5;"fc.L_rm.3.5";0.578703674018979;0.814;0.0187899144308089;0.0050184448871656;0.555951897058175;0.013802058266705;0.125;0.322440692221066;0.125167429934559;0.022099623858696;0.0088339222614841;0.0124930526711404;12522.1862255849;163.484764222781;3.15633188513351e-36;4
"Q";3.5;"fc.Q_rm.3.5";0.566420276032316;0.726;0.0302189546047011;0.00958469369087474;0.540669598909512;0.0177523747410795;0.1465;0.480125504425666;0.0940605426643365;0.0768615897550812;0.0088339222614841;0.0124930526711404;12549.5410810381;190.839619676002;3.62369197556563e-42;3
"P";3.5;"fc.P_rm.3.5";0.585474640933573;0.89;0.0134914289269166;0.00205320552285244;0.567907528767906;0.00164000253154725;0.553;0.288499566724111;0.12824176244722;0.0435137083650407;0.00706713780918728;0.00999444213691233;12697.9896942577;339.288232895586;2.10835865232505e-74;5
"LQ";3.5;"fc.LQ_rm.3.5";0.592040827776353;0.694;0.0184513817005018;0.00792501413798944;0.569296710057205;0.00328306935475603;0.1975;0.246780266634105;0.13166052225383;0.063664957222317;0.00530035335689046;0.00749583160268425;12482.6309546187;123.929493256661;1.22602864718498e-27;6
"H";3.5;"fc.H_rm.3.5";0.60143045492434;0.88;0.0336589109502907;0.00251096442555959;0.562784860546333;0.000486005945622193;0.7085;0.229809703885628;0.133656924902093;0.0358555121789048;0.00176678445229682;0.00249861053422808;12618.4249812368;259.723519874684;3.99210908681931e-57;21
"L";4;"fc.L_rm.4";0.576986687291613;0.811;0.0184211382765783;0.00502814328607701;0.554382647308308;0.0153602854597398;0.046;0.309712770159708;0.126934214386856;0.019601013324468;0.0088339222614841;0.0124930526711404;12544.9147476759;186.213286313798;3.66223998135774e-41;4
"Q";4;"fc.Q_rm.4";0.566292839510131;0.689;0.0298123960866983;0.00926344156250394;0.538787248155293;0.0205629122986175;0.0905;0.508409775673128;0.095865596815961;0.0743088576930359;0.00706713780918728;0.00999444213691233;12563.0719483977;204.370487035567;4.17792615420606e-45;3
"P";4;"fc.P_rm.4";0.583430647281354;0.855;0.0140663114366941;0.00109860703802928;0.566224229182978;0.000868676444544753;0.5025;0.246780266634105;0.130046816598844;0.0409609763029954;0.00706713780918728;0.00999444213691233;12720.7621218745;362.060660512452;2.39317613724546e-79;6
"LQ";4;"fc.LQ_rm.4";0.589398523659913;0.69;0.0177317190438617;0.00525739697124823;0.566434653237907;0.000437213916469953;0.174;0.230516810666815;0.13354211580411;0.051009539967725;0.00530035335689046;0.00749583160268425;12507.6160171542;148.914555792093;4.60323581329624e-33;5
"H";4;"fc.H_rm.4";0.594884505642472;0.916;0.0299695466953348;0.0125983571377901;0.551271116743743;0.00446721774361454;0.719;0.309712770159708;0.13542370935439;0.0383541227131329;0.00176678445229682;0.00249861053422808;12634.5999413582;275.898479996071;1.22702789860796e-60;18
"L";4.5;"fc.L_rm.4.5";0.575331214734547;0.804;0.0180109124176343;0.00466806631619987;0.552824598259182;0.0162715832048222;0.016;0.284256926036992;0.125129160235231;0.0170482812624227;0.0088339222614841;0.0124930526711404;12567.6492703518;208.947808989664;4.23650697901488e-46;4
"Q";4.5;"fc.Q_rm.4.5";0.565960823288023;0.714;0.0296062981634925;0.00915149609266656;0.537703056728941;0.0222524659431898;0.0805;0.433456456867354;0.104967406972739;0.0514425121902627;0.00706713780918728;0.00999444213691233;12576.6061488738;217.904687511676;4.80890798881744e-48;3
"P";4.5;"fc.P_rm.4.5";0.58010888208515;0.846;0.0146338927042812;0.000245392599201381;0.564258675297595;0.00374419043378306;0.4825;0.243951839509359;0.131851870750469;0.0384082442409501;0.00706713780918728;0.00999444213691233;12732.682487396;373.981026033911;6.17305547242788e-82;6
"LQ";4.5;"fc.LQ_rm.4.5";0.585425750192357;0.703;0.0164682960511685;0.00226157892930256;0.562701205375846;0.00303084176221431;0.151;0.257386868351903;0.124784732941282;0.0284138021040378;0.00706713780918728;0.00999444213691233;12537.2338663638;178.532405001719;1.70462551450234e-39;5
"H";4.5;"fc.H_rm.4.5";0.586397954603745;0.811;0.0198991856094038;0.0196289089422214;0.549829765338026;0.00989156399610865;0.659;0.386080302527855;0.117526246635456;0.0436760729484923;0.00706713780918728;0.00999444213691233;12669.8573392377;311.155877875628;2.70899226254604e-68;22
"L";5;"fc.L_rm.5";0.573193246665812;0.798;0.0180153427340327;0.0047368488168648;0.551879295953026;0.0157954081116382;0.0165;0.340118361750729;0.126819405288872;0.0044469855356478;0.0088339222614841;0.0124930526711404;12590.1505276302;231.449066268116;5.507087669233e-51;4
"Q";5;"fc.Q_rm.5";0.565521608104642;0.682;0.0294813662088921;0.0091188824747895;0.537319687530492;0.022949709775414;0.045;0.39739401102684;0.108500975877333;0.0564397332587188;0.00706713780918728;0.00999444213691233;12590.1327389631;231.431277601019;5.55628802166766e-51;3
"P";5;"fc.P_rm.5";0.575673449923057;0.748;0.0156954644681197;0.00134969599467521;0.561854667399635;0.00727569741918984;0.4655;0.190211724139181;0.124669923843298;0.0435678298928579;0.00706713780918728;0.00999444213691233;12748.3977600194;389.696298657282;2.38765782754964e-85;6
"LQ";5;"fc.LQ_rm.5";0.579838380033342;0.779;0.0163655921303236;0.000854854908609704;0.557501628767449;0.00711015342427507;0.0165;0.342946788875476;0.124899542039265;0.0132597743152176;0.00706713780918728;0.00999444213691233;12565.3209786896;206.619517327465;1.35703183730573e-45;5
"H";5;"fc.H_rm.5";0.584157796870993;0.801;0.0167544989854826;0.0153432099426414;0.551569818238999;0.0121489581617608;0.5875;0.474468650176173;0.112264162977893;0.0311288987495347;0.00706713780918728;0.00999444213691233;12680.5201774156;321.818716053544;1.31039393261244e-70;14
