"species","dd long","dd lat"
"Prionace glauca",3.83916666666667,43.0327777777778
"Prionace glauca",3.20111111111111,42.8808333333333
"Prionace glauca",3.40361111111111,42.7213888888889
"Prionace glauca",4.48694444444444,43.2822222222222
"Prionace glauca",0.448888888988889,38.6211111111111
"Prionace glauca",5.95638888888889,42.7619444444444
"Prionace glauca",3.50805555555556,43.2047222222222
"Prionace glauca",3.59055555555556,43.1283333333333
"Prionace glauca",4.24194444444444,43.1894444444444
"Prionace glauca",3.20000000000003,42.5833333333334
"Prionace glauca",3.20000000000003,42.5833333333334
"Prionace glauca",3.20000000000003,42.5833333333334
"Prionace glauca",3.43083333333333,43.2325
"Prionace glauca",3.45805555555556,43.2691666666667
"Prionace glauca",3.30305555555556,43.0491666666667
"Prionace glauca",3.64472222222222,43.2797222222222
"Prionace glauca",0.5100000001,38.6233333333333
"Prionace glauca",3.75416666666667,43.1777777777778
"Prionace glauca",0.628055555655556,38.6311111111111
"Prionace glauca",3.56416666666667,43.2272222222222
"Prionace glauca",1.66611111111111,39.8383333333333
"Prionace glauca",0.619166666766667,38.6438888888889
"Prionace glauca",7.25277777777778,43.0594444444444
"Prionace glauca",3.74472222222222,43.2786111111111
"Prionace glauca",0.463333333433333,38.7719444444444
"Prionace glauca",3.53666666666667,42.5702777777778
"Prionace glauca",3.29305555555556,43.0763888888889
"Prionace glauca",0.458055555555556,38.1086111111111
"Prionace glauca",7.03833333333333,43.0588888888889
"Prionace glauca",3.17583333333333,42.7333333333334
"Prionace glauca",0.730833333433333,39.0097222222239
"Prionace glauca",3.74194444444444,43.28
"Prionace glauca",0.503055555555556,37.3302777777778
"Prionace glauca",0.374166666766667,38.8386111111111
"Prionace glauca",0.506666666766667,38.9102777777778
"Prionace glauca",3.44638888888889,42.5797222222222
"Prionace glauca",3.16805555555556,42.5416666666667
"Prionace glauca",0.467777777877778,38.9802777777778
"Prionace glauca",7.11944444444444,43.0480555555556
"Prionace glauca",0.633333333433361,38.6480555555556
"Prionace glauca",3.92805555555556,43.3752777777778
"Prionace glauca",7.000833333335,43.1152777777778
"Prionace glauca",5.54138888888889,42.8533333333333
"Prionace glauca",0.550555555655556,39.0302777777778
"Prionace glauca",0.460277777877778,38.91
"Prionace glauca",3.29666666666667,42.6955555555556
"Prionace glauca",0.520833333433333,38.1161111111111
"Prionace glauca",3.22222222222222,42.5163888888889
"Prionace glauca",0.682222222322222,38.9666666666667
"Prionace glauca",0.896666666766667,39.1511111111111
"Prionace glauca",0.833333333433361,39.1802777777778
"Prionace glauca",0.671388888988889,39.0172222222222
"Prionace glauca",5.505,42.8372222222222
"Prionace glauca",3.85805555555556,43.3313888888889
"Prionace glauca",5.6875,42.9972222222222
"Prionace glauca",0.0352777778777778,38.0538888888889
"Prionace glauca",6.76416666666667,42.9483333333333
"Prionace glauca",0.765833333433333,38.9458333333333
"Prionace glauca",0.593611111211111,38.4794444444444
"Prionace glauca",0.250833333433333,38.8136111111111
"Prionace glauca",7.01444444444611,43.0433333333333
"Prionace glauca",3.18583333333333,42.8794444444444
"Prionace glauca",1.92444444444444,40.9727777777778
"Prionace glauca",4.95166666666667,43.3697222222222
"Prionace glauca",3.17,42.5583333333333
"Prionace glauca",3.39805555555556,42.8958333333333
"Prionace glauca",0.4325000001,38.8527777777778
"Prionace glauca",3.65833333333333,42.8588888888889
"Prionace glauca",4.03694444444444,43.4186111111111
"Prionace glauca",3.65416666666667,42.8591666666667
"Prionace glauca",3.26583333333333,42.9283333333333
"Prionace glauca",3.87333333333333,43.3516666666667
"Prionace glauca",4.13027777777778,43.4169444444444
"Prionace glauca",4.05777777777778,43.4066666666667
"Prionace glauca",3.20583333333333,42.5302777777778
"Prionace glauca",7.18111111111111,43.0316666666667
"Prionace glauca",4.01861111111111,43.4408333333333
"Prionace glauca",5.7725,43.010833333335
"Prionace glauca",4.02027777777778,43.4205555555556
"Prionace glauca",5.79944444444444,43.0050000000017
"Prionace glauca",6.80944444444444,43.3244444444444
"Prionace glauca",4.03333333333336,43.4233333333333
"Prionace glauca",3.64166666666667,43.1191666666667
"Prionace glauca",3.24138888888889,43.0538888888889
"Prionace glauca",3.19,42.7827777777778
"Prionace glauca",5.63888888888889,42.9352777777778
"Prionace glauca",3.81166666666667,43.3605555555556
"Prionace glauca",3.09833333333333,42.9833333333333
"Prionace glauca",3.86666666666669,43.25
"Prionace glauca",0.633888888988889,38.7472222222222
"Prionace glauca",0.695555555655556,38.2897222222222
"Prionace glauca",0.421111111211111,38.0150000000017
"Prionace glauca",6.01111111111278,42.7616666666667
"Prionace glauca",5.73638888888889,43.0105555555572
"Prionace glauca",3.22694444444444,42.6780555555556
"Prionace glauca",3.22722222222222,42.6780555555556
"Prionace glauca",4.34361111111111,43.1758333333333
"Prionace glauca",3.54444444444444,43.2211111111111
"Prionace glauca",0.476111111211111,38.1958333333333
"Prionace glauca",3.75916666666667,43.1161111111111
"Prionace glauca",0.346944444544444,38.5661111111111
"Prionace glauca",3.69722222222222,43.1680555555556
"Prionace glauca",5.66388888888889,43.0702777777778
"Prionace glauca",3.10722222222222,42.6433333333333
"Prionace glauca",3.93305555555556,43.0372222222222
"Prionace glauca",0.544166666766667,38.2025
"Prionace glauca",4.38944444444444,43.0386111111111
"Prionace glauca",3.81777777777778,43.3558333333333
"Prionace glauca",5.95222222222222,42.7813888888889
"Prionace glauca",4.34972222222222,43.29
"Prionace glauca",4.02305555555556,43.0541666666667
"Prionace glauca",4.30000000000003,43.14
"Prionace glauca",4.29972222222222,42.9036111111111
"Prionace glauca",4.11638888888889,43.2166666666667
"Prionace glauca",4.30583333333333,43.0325
"Prionace glauca",5.67916666666667,42.8455555555556
"Prionace glauca",3.5325,43.1608333333333
"Prionace glauca",0.500833333433333,38.2636111111111
"Prionace glauca",4.0175,43.1002777777778
"Prionace glauca",4.03694444444444,43.4205555555556
"Prionace glauca",3.75666666666667,43.3397222222222
"Prionace glauca",4.04444444444444,42.9241666666667
"Prionace glauca",3.75000000000003,43.3333333333334
"Prionace glauca",0.162222222322222,38.3025
"Prionace glauca",4.18333333333336,43.3833333333334
"Prionace glauca",3.46722222222222,43.2516666666667
"Prionace glauca",4.06194444444444,43.4238888888889
"Prionace glauca",0.743611111111111,37.3327777777778
"Prionace glauca",3.88805555555556,43.265
"Prionace glauca",3.97694444444444,43.4066666666667
"Prionace glauca",4.03333333333336,43.4233333333333
"Prionace glauca",5.69805555555556,43.0286111111111
"Prionace glauca",3.72861111111111,43.3027777777778
"Prionace glauca",7.41222222222222,43.1261111111111
"Prionace glauca",4.46083333333333,43.0916666666667
"Prionace glauca",3.75555555555556,43.2447222222222
"Prionace glauca",4.01666666666669,43.4233333333333
"Prionace glauca",4.04416666666667,43.1108333333333
"Prionace glauca",4.13333333333336,43.3833333333334
"Prionace glauca",3.97722222222222,42.9583333333333
"Prionace glauca",3.62527777777778,42.8758333333333
"Prionace glauca",5.59527777777778,43.0280555555556
"Prionace glauca",4.07916666666667,42.6697222222222
"Prionace glauca",4.07916666666667,42.6697222222222
"Prionace glauca",5.6725,42.9325
"Prionace glauca",6.01472222222389,42.9072222222222
"Prionace glauca",3.71611111111111,43.3072222222222
"Prionace glauca",3.66861111111111,42.9883333333333
"Prionace glauca",3.93944444444444,43.0983333333333
"Prionace glauca",3.66833333333333,43.3075
"Prionace glauca",4.03333333333336,43.4233333333333
"Prionace glauca",5.84361111111111,43.003333333335
"Prionace glauca",4.05000000000003,43.4
"Prionace glauca",4.32833333333333,43.2080555555556
"Prionace glauca",6.90277777777778,43.1416666666667
"Prionace glauca",3.92722222222222,42.8361111111111
"Prionace glauca",5.70805555555556,43.0030555555572
"Prionace glauca",5.59638888888889,43.0016666666683
"Prionace glauca",4.25222222222222,43.1247222222222
"Prionace glauca",3.91472222222222,43.3541666666667
"Prionace glauca",3.85138888888889,43.0575
"Prionace glauca",5.79444444444444,43.0280555555556
"Prionace glauca",3.61805555555556,43.0175
"Prionace glauca",5.77055555555556,43.0075000000017
"Prionace glauca",3.69666666666667,42.2347222222222
"Prionace glauca",4.10055555555556,43.1738888888889
"Prionace glauca",4.14138888888889,43.3872222222222
"Prionace glauca",3.95000000000003,42.975
"Prionace glauca",5.68305555555556,43.0152777777794
"Prionace glauca",3.16388888888889,42.6180555555556
"Prionace glauca",5.63027777777778,43.0938888888889
"Prionace glauca",3.47388888888889,43.2236111111111
"Prionace glauca",3.46805555555556,43.2008333333333
"Prionace glauca",3.66805555555556,43.2841666666667
"Prionace glauca",3.94972222222222,43.4127777777778
"Prionace glauca",3.40861111111111,43.1122222222222
"Prionace glauca",3.77666666666667,43.3955555555556
"Prionace glauca",5.4275,42.9844444444444
"Prionace glauca",3.46805555555556,43.2175
"Prionace glauca",3.64777777777778,43.2494444444444
"Prionace glauca",3.71833333333333,43.3844444444444
"Prionace glauca",5.96944444444444,42.8463888888889
"Prionace glauca",3.80583333333333,43.3444444444444
"Prionace glauca",3.90111111111111,43.2872222222222
"Prionace glauca",3.10138888888889,43.0072222222222
"Prionace glauca",3.23416666666667,42.8177777777778
"Prionace glauca",5.34138888888889,43.003333333335
"Prionace glauca",5.58972222222222,42.7613888888889
"Prionace glauca",4.00000000000169,43.35
"Prionace glauca",4.00000000000169,43.35
"Prionace glauca",5.86083333333333,42.7808333333333
"Prionace glauca",3.82083333333333,43.3408333333333
"Prionace glauca",4.06666666666669,43.4166666666667
"Prionace glauca",3.15138888888889,42.8208333333333
"Prionace glauca",4.03333333333336,43.35
"Prionace glauca",6.00638888889056,42.7613888888889
"Prionace glauca",3.56083333333333,43.2394444444444
"Prionace glauca",6.13527777777778,42.7561111111111
"Prionace glauca",3.18055555555556,42.6802777777778
"Prionace glauca",3.62972222222222,43.2130555555556
"Prionace glauca",3.1275,42.5472222222222
"Prionace glauca",4.23333333333336,43.15
"Prionace glauca",5.50888888888889,43.0147222222239
"Prionace glauca",5.96944444444444,42.7558333333333
"Prionace glauca",3.91666666666669,43.2166666666667
"Prionace glauca",3.57138888888889,43.1966666666667
"Prionace glauca",4.41833333333333,42.9905555555556
"Prionace glauca",4.26388888888889,43.3188888888889
"Prionace glauca",4.18361111111111,43.1813888888889
"Prionace glauca",3.49277777777778,43.1941666666667
"Prionace glauca",3.32972222222222,42.8680555555556
"Prionace glauca",5.51055555555556,43.0016666666683
"Prionace glauca",5.26555555555556,42.985
"Prionace glauca",3.59055555555556,43.2055555555556
"Prionace glauca",3.66388888888889,43.1652777777778
"Prionace glauca",4.13333333333336,43.4227777777778
"Prionace glauca",3.31972222222222,42.6725
"Prionace glauca",3.58,43.2544444444444
"Prionace glauca",5.53972222222222,43.0169444444444
"Prionace glauca",6.09666666666667,42.7558333333333
"Prionace glauca",6.09666666666667,42.7558333333333
"Prionace glauca",6.555,43.115
"Prionace glauca",7.03611111111111,43.2144444444444
"Prionace glauca",4.84361111111111,43.2877777777778
"Prionace glauca",3.53472222222222,43.2347222222222
"Prionace glauca",3.48277777777778,43.2483333333333
"Prionace glauca",3.74305555555556,43.1597222222222
"Prionace glauca",4.26388888888889,43.3188888888889
"Prionace glauca",4.41833333333333,42.9905555555556
"Prionace glauca",4.26388888888889,43.3188888888889
"Prionace glauca",6.09361111111111,42.7091666666667
"Prionace glauca",3.80833333333333,42.9813888888889
"Prionace glauca",3.61305555555556,43.1825
"Prionace glauca",3.61305555555556,43.1825
"Prionace glauca",5.49361111111111,42.9675
"Prionace glauca",6.10305555555555,42.7194444444444
"Prionace glauca",3.48111111111111,43.1533333333333
"Prionace glauca",3.23,42.9016666666667
"Prionace glauca",3.43055555555556,42.6269444444444
"Prionace glauca",3.84611111111111,43.3127777777778
"Prionace glauca",3.73388888888889,43.1905555555556
"Prionace glauca",4.01666666666669,43.39
"Prionace glauca",3.27166666666667,42.5038888888889
"Prionace glauca",5.50861111111111,42.8336111111111
"Prionace glauca",5.73583333333333,42.9755555555556
"Prionace glauca",3.58416666666667,43.2183333333333
"Prionace glauca",6.09,42.7111111111111
"Prionace glauca",3.71277777777778,43.1113888888889
"Prionace glauca",3.95833333333333,43.1255555555556
"Prionace glauca",3.93916666666667,43.0705555555556
"Prionace glauca",3.20527777777778,42.5
"Prionace glauca",3.30277777777778,43.0266666666667
"Prionace glauca",3.74805555555556,43.1533333333333
"Prionace glauca",3.40638888888889,42.5216666666667
"Prionace glauca",3.2475,42.8275
"Prionace glauca",3.7125,43.2536111111111
"Prionace glauca",3.68055555555556,43.2333333333334
"Prionace glauca",3.41888888888889,42.5216666666667
"Prionace glauca",3.74305555555556,43.1597222222222
"Prionace glauca",7.03611111111111,43.1811111111111
"Prionace glauca",3.755,42.9041666666667
"Prionace glauca",4.18972222222222,43.315
"Prionace glauca",4.21305555555556,43.3641666666667
"Prionace glauca",5.89027777777778,42.8275
"Prionace glauca",5.48611111111111,42.8886111111111
"Prionace glauca",4.00000000000169,43.2566666666667
"Prionace glauca",7.00000000000169,42.8969444444444
"Prionace glauca",3.8875,43.3611111111111
"Prionace glauca",3.755,42.9041666666667
"Prionace glauca",4.82555555555555,43.2663888888889
"Prionace glauca",6.00611111111278,42.7577777777778
"Prionace glauca",3.36944444444444,42.5386111111111
"Prionace glauca",3.49472222222222,43.0913888888889
"Prionace glauca",3.75027777777778,42.9536111111111
"Prionace glauca",6.08833333333333,42.7605555555556
"Prionace glauca",4.69583333333333,43.1336111111111
"Prionace glauca",3.96222222222222,43.1077777777778
"Prionace glauca",3.27944444444444,42.7666666666667
"Prionace glauca",3.99777777777778,43.0627777777778
"Prionace glauca",4.03388888888889,43.1119444444444
"Prionace glauca",3.53027777777778,42.9825
"Prionace glauca",4.7725,43.25
"Prionace glauca",3.85583333333333,43.0708333333333
"Prionace glauca",3.94583333333333,43.385
"Prionace glauca",3.59944444444444,43.1852777777778
"Prionace glauca",4.30194444444444,43.2758333333333
"Prionace glauca",3.87555555555556,43.15
"Prionace glauca",3.94194444444444,43.1047222222222
"Prionace glauca",3.24027777777778,42.5469444444444
"Prionace glauca",3.87694444444444,43.1472222222222
"Prionace glauca",7.2125,43.3136111111111
"Prionace glauca",3.86361111111111,42.9927777777778
"Prionace glauca",3.1975,42.6666666666667
"Prionace glauca",7.25305555555556,43.3091666666667
"Prionace glauca",3.75805555555556,43.0466666666667
"Prionace glauca",3.60361111111111,43.1969444444444
"Prionace glauca",4.05388888888889,43.0905555555556
"Prionace glauca",3.76861111111111,43.1727777777778
"Prionace glauca",3.80694444444444,43.1491666666667
"Prionace glauca",3.9425,42.9833333333334
"Prionace glauca",3.98194444444444,42.9852777777778
"Prionace glauca",4.15000000000003,43.34
"Prionace glauca",4.51972222222222,43.0944444444444
"Prionace glauca",3.81305555555556,43.3111111111111
"Prionace glauca",5.59166666666667,42.6672222222222
"Prionace glauca",3.98972222222222,43.0611111111111
"Prionace glauca",3.67527777777778,43.1966666666667
"Prionace glauca",3.91666666666669,43.25
"Prionace glauca",3.70416666666667,43.2777777777778
"Prionace glauca",3.95888888888889,43.0833333333334
"Prionace glauca",4.81666666666669,43.2938888888889
"Prionace glauca",3.98555555555556,43.0916666666667
"Prionace glauca",4.03138888888889,43.1044444444444
"Prionace glauca",4.14861111111111,43.0769444444445
"Prionace glauca",5.58527777777778,42.8722222222222
"Prionace glauca",4.13916666666667,43.0380555555556
"Prionace glauca",3.95805555555556,42.9788888888889
"Prionace glauca",6.03972222222222,42.6944444444444
"Prionace glauca",3.66916666666667,43.2372222222222
"Prionace glauca",5.29444444444444,42.9363888888889
"Prionace glauca",3.90000000000003,43.3333333333334
"Prionace glauca",3.90472222222222,42.8711111111111
"Prionace glauca",4.25527777777778,43.2727777777778
"Prionace glauca",3.765,43.3083333333333
"Prionace glauca",3.6675,43.1991666666667
"Prionace glauca",7.03805555555556,42.8494444444444
"Prionace glauca",3.69416666666667,42.3952777777778
"Prionace glauca",3.68805555555556,43.0330555555556
"Prionace glauca",4.8225,43.2677777777778
"Prionace glauca",4.6875,42.835
"Prionace glauca",3.72305555555556,43.0888888888889
"Prionace glauca",4.00666666666833,42.9780555555556
"Prionace glauca",3.94305555555556,42.9980555555556
"Prionace glauca",3.95194444444444,42.9794444444444
"Prionace glauca",3.345,42.7916666666667
"Prionace glauca",3.31666666666669,42.7675
"Prionace glauca",3.80972222222222,43.0213888888889
"Prionace glauca",3.89055555555556,42.9238888888889
"Prionace glauca",6.09222222222222,42.7077777777778
"Prionace glauca",7.00638888889056,42.7652777777778
"Prionace glauca",3.98444444444444,43.3788888888889
"Prionace glauca",4.13916666666667,43.1991666666667
"Prionace glauca",3.89916666666667,43.0525
"Prionace glauca",4.02,43.2944444444444
"Prionace glauca",3.93,43.0480555555556
"Prionace glauca",5.71916666666667,42.9397222222222
"Prionace glauca",7.30138888888889,42.8188888888889
"Prionace glauca",0.418055555655556,38.2533333333333
"Prionace glauca",3.69416666666667,42.3952777777778
"Prionace glauca",3.69444444444444,43.2155555555556
"Prionace glauca",5.77833333333333,42.9280555555556
"Prionace glauca",1.013333333335,38.6719444444444
"Prionace glauca",3.66972222222222,42.9747222222222
"Prionace glauca",0.4675000001,38.7969444444444
"Prionace glauca",0.4675000001,38.7969444444444
"Prionace glauca",0.548611111211111,38.6661111111111
"Prionace glauca",1.93027777777778,40.5786111111111
"Prionace glauca",0.373055555655556,38.3919444444444
"Prionace glauca",0.463611111211111,38.4966666666667
"Prionace glauca",3.7,43.3333333333333
"Prionace glauca",3.46666666666669,42.5833333333334
"Prionace glauca",0.259166666766667,39.0758333333333
"Prionace glauca",3.20000000000003,42.75
"Prionace glauca",1.72805555555556,40.7022222222222
"Prionace glauca",7.31944444444444,42.8811111111111
"Prionace glauca",3.14694444444444,42.8294444444444
"Prionace glauca",0.583611111211111,38.8338888888889
"Prionace glauca",1.73611111111111,40.5977777777778
"Prionace glauca",0.703611111211111,38.7158333333333
"Prionace glauca",3.18333333333336,42.8
"Prionace glauca",5.66166666666667,42.9777777777778
"Prionace glauca",0.700833333433333,38.6802777777778
"Prionace glauca",5.67638888888889,43.0105555555572
"Prionace glauca",1.82,39.8375
"Prionace glauca",4.11638888888889,43.2833333333334
"Prionace glauca",4.00972222222389,42.9766666666667
"Prionace glauca",3.69444444444444,42.3955555555556
"Prionace glauca",4.03083333333333,43.3897222222222
"Prionace glauca",7.48083333333333,43.0341666666667
"Prionace glauca",3.93333333333336,43.3666666666667
"Prionace glauca",4.05361111111111,43.0847222222222
"Prionace glauca",3.60333333333333,43.1902777777778
"Prionace glauca",4.06444444444444,43.3294444444444
"Prionace glauca",4.37694444444444,42.985
"Prionace glauca",3.49555555555556,43.0991666666667
"Prionace glauca",4.16666666666669,43.3333333333334
"Prionace glauca",3.51388888888889,43.0230555555556
"Prionace glauca",4.03083333333333,42.9591666666667
"Prionace glauca",4.00000000000169,43.3333333333334
"Prionace glauca",7.35916666666667,43.1869444444444
"Prionace glauca",3.77361111111111,43.26
"Prionace glauca",4.21416666666667,43.3422222222222
"Prionace glauca",3.93222222222222,43.2097222222222
"Prionace glauca",3.78472222222222,43.2094444444445
"Prionace glauca",3.75194444444444,43.2994444444444
"Prionace glauca",3.46361111111111,43.2641666666667
"Prionace glauca",4.04416666666667,43.0413888888889
"Prionace glauca",7.215,43.1883333333333
"Prionace glauca",4.05472222222222,42.945
"Prionace glauca",0.583888888988889,38.5136111111111
"Prionace glauca",3.80138888888889,43.1547222222222
"Prionace glauca",3.88944444444444,43.3013888888889
"Prionace glauca",3.92694444444444,43.1716666666667
"Prionace glauca",3.83388888888889,43.3286111111111
"Prionace glauca",3.9325,42.9030555555556
"Prionace glauca",5.9175,42.7619444444444
"Prionace glauca",6.0975,42.7088888888889
"Prionace glauca",0.700833333433333,38.4475
"Prionace glauca",3.64222222222222,43.0469444444444
"Prionace glauca",4.23444444444444,43.0394444444444
"Prionace glauca",5.68166666666667,42.9955555555556
"Prionace glauca",0.805833333433333,38.3913888888889
"Prionace glauca",0.783333333433361,38.5672222222222
"Prionace glauca",5.24361111111111,43.1727777777778
"Prionace glauca",0.593611111211111,38.5805555555556
"Prionace glauca",5.79694444444444,43.0113888888906
"Prionace glauca",3.68583333333333,43.3038888888889
"Prionace glauca",3.63166666666667,43.0825
"Prionace glauca",3.4725,43.2486111111111
"Prionace glauca",3.69972222222222,43.1236111111111
"Prionace glauca",4.05027777777778,43.39
"Prionace glauca",7.29611111111111,43.2733333333333
"Prionace glauca",3.74944444444444,43.1708333333333
"Prionace glauca",3.91027777777778,42.8461111111111
"Prionace glauca",3.70722222222222,43.2369444444444
"Prionace glauca",3.78277777777778,43.0258333333333
"Prionace glauca",3.67055555555556,43.175
"Prionace glauca",4.06416666666667,43.4030555555556
"Prionace glauca",3.62472222222222,42.8277777777778
"Prionace glauca",4.04694444444444,43.0863888888889
"Prionace glauca",3.82472222222222,43.1763888888889
"Prionace glauca",3.30194444444444,42.8425
"Prionace glauca",5.91805555555556,42.7655555555556
"Prionace glauca",3.85333333333333,43.0255555555556
"Prionace glauca",3.77527777777778,43.1708333333333
"Prionace glauca",3.78277777777778,43.1386111111111
"Prionace glauca",3.93194444444444,43.3858333333333
"Prionace glauca",3.50527777777778,43.1297222222222
"Prionace glauca",3.74611111111111,43.2166666666667
"Prionace glauca",3.71944444444444,43.2625
"Prionace glauca",3.98944444444444,43.1066666666667
"Prionace glauca",3.64777777777778,43.2044444444444
"Prionace glauca",3.59777777777778,42.8363888888889
"Prionace glauca",4.010833333335,42.9291666666667
"Prionace glauca",3.84416666666667,43.2791666666667
"Prionace glauca",5.22638888888889,43.0188888888889
"Prionace glauca",3.31777777777778,42.8044444444444
"Prionace glauca",3.48027777777778,43.2422222222222
"Prionace glauca",4.26972222222222,43.0652777777778
"Prionace glauca",5.75,42.75
"Prionace glauca",3.67722222222222,43.13
"Prionace glauca",3.77638888888889,43.2788888888889
"Prionace glauca",3.61666666666669,42.7477777777778
"Prionace glauca",7.45277777777778,43.1811111111111
"Prionace glauca",6,42.75
"Prionace glauca",3.62166666666667,42.9105555555556
"Prionace glauca",5.7975,43.1122222222222
"Prionace glauca",4.05416666666667,43.1966666666667
"Prionace glauca",3.67222222222222,43.2086111111111
"Prionace glauca",3.47638888888889,43.1758333333333
"Prionace glauca",3.51,43.1811111111111
"Prionace glauca",3.8475,43.2827777777778
"Prionace glauca",3.64416666666667,43.1772222222222
"Prionace glauca",3.93722222222222,43.0947222222222
"Prionace glauca",5.8125,43.0125000000017
"Prionace glauca",5.79888888888889,43.0052777777794
"Prionace glauca",3.62916666666667,43.1016666666667
"Prionace glauca",3.47055555555556,42.5711111111111
"Prionace glauca",3.91416666666667,43.0797222222222
"Prionace glauca",5.69388888888889,43.0880555555556
"Prionace glauca",3.60444444444444,42.88
"Prionace glauca",4.31194444444444,43.2527777777778
"Prionace glauca",5.36416666666667,43.1536111111111
"Prionace glauca",3.18444444444444,42.8013888888889
"Prionace glauca",5.80055555555556,43.0552777777778
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.145,42.7341666666667
"Prionace glauca",3.59833333333333,43.23
"Prionace glauca",3.16194444444444,42.5927777777778
"Prionace glauca",4.15000000000003,43.3166666666667
"Prionace glauca",4.05000000000003,43.3
"Prionace glauca",3.63444444444444,43.245
"Prionace glauca",4.33333333333336,43.2833333333334
"Prionace glauca",3.84666666666667,43.2083333333333
"Prionace glauca",6.08472222222222,42.7569444444444
"Prionace glauca",3.84222222222222,43.3380555555556
"Prionace glauca",3.67277777777778,43.1791666666667
"Prionace glauca",3.84222222222222,43.3380555555556
"Prionace glauca",5.80333333333333,43.0116666666683
"Prionace glauca",3.57916666666667,43.2527777777778
"Prionace glauca",3.705,43.2211111111111
"Prionace glauca",3.32472222222222,42.8236111111111
"Prionace glauca",3.67388888888889,43.2511111111111
"Prionace glauca",4.25000000000003,43.3016666666667
"Prionace glauca",4.90055555555556,43.3502777777778
"Prionace glauca",3.81333333333333,43.1291666666667
"Prionace glauca",3.73111111111111,43.3108333333333
"Prionace glauca",3.69555555555556,43.2288888888889
"Prionace glauca",3.44722222222222,43.1394444444444
"Prionace glauca",3.56055555555556,43.22
"Prionace glauca",4.33333333333336,43.2666666666667
"Prionace glauca",3.60861111111111,43.2711111111111
"Prionace glauca",3.88388888888889,43.3061111111111
"Prionace glauca",3.81527777777778,43.1733333333333
"Prionace glauca",3.21333333333333,42.7141666666667
"Prionace glauca",4.25000000000003,43.3019444444444
"Prionace glauca",3.40222222222222,43.0741666666667
"Prionace glauca",3.4025,43.1613888888889
"Prionace glauca",4.25000000000003,43.3019444444444
"Prionace glauca",3.91666666666669,43.3
"Prionace glauca",4.25000000000003,43.3019444444444
"Prionace glauca",4.25000000000003,43.2683333333333
"Prionace glauca",5.58777777777778,43.0627777777778
"Prionace glauca",5.49583333333333,43.0127777777794
"Prionace glauca",6.905,43.0466666666667
"Prionace glauca",3.49277777777778,43.0538888888889
"Prionace glauca",3.2425,42.8752777777778
"Prionace glauca",3.15055555555556,42.6980555555556
"Prionace glauca",4.12138888888889,43.1952777777778
"Prionace glauca",5.19555555555556,43.1127777777778
"Prionace glauca",3.73472222222222,43.2841666666667
"Prionace glauca",3.15000000000003,42.6252777777778
"Prionace glauca",3.88333333333336,43.35
"Prionace glauca",3.81444444444444,43.2580555555556
"Prionace glauca",4.27083333333333,43.0680555555556
"Prionace glauca",3.30805555555556,42.5497222222222
"Prionace glauca",6.92083333333333,43.0477777777778
"Prionace glauca",3.155,42.8091666666667
"Prionace glauca",3.12027777777778,42.74
"Prionace glauca",6.92111111111111,43.0477777777778
"Prionace glauca",3.55361111111111,43.0902777777778
"Prionace glauca",4.33333333333336,43.2666666666667
"Prionace glauca",4.10000000000003,43.2166666666667
"Prionace glauca",4.46916666666667,43.1211111111111
"Prionace glauca",3.80111111111111,43.23
"Prionace glauca",3.46611111111111,43.2005555555556
"Prionace glauca",3.19138888888889,42.84
"Prionace glauca",4.18722222222222,43.1705555555556
"Prionace glauca",5.42583333333333,42.9725
"Prionace glauca",3.34444444444444,42.6211111111111
"Prionace glauca",3.29638888888889,42.7602777777778
"Prionace glauca",3.43055555555556,42.6161111111111
"Prionace glauca",3.24805555555556,42.7586111111111
"Prionace glauca",3.37694444444444,42.6227777777778
"Prionace glauca",5.63333333333336,42.8666666666667
"Prionace glauca",3.25277777777778,42.8319444444444
"Prionace glauca",3.28416666666667,42.8511111111111
"Prionace glauca",4.00000000000169,43.35
"Prionace glauca",6.86972222222222,43.1144444444444
"Prionace glauca",4.44194444444444,43.2833333333334
"Prionace glauca",4.80277777777778,43.275
"Prionace glauca",4.42111111111111,43.3863888888889
"Prionace glauca",3.94888888888889,43.1322222222222
"Prionace glauca",7.03777777777778,42.9469444444444
"Prionace glauca",4.16666666666669,43.25
"Prionace glauca",3.62333333333333,43.1516666666667
"Prionace glauca",4.30583333333333,43.0297222222222
"Prionace glauca",4.40861111111111,43.2833333333334
"Prionace glauca",4.03361111111111,43.3777777777778
"Prionace glauca",4.01833333333333,43.0508333333333
"Prionace glauca",4.23333333333336,43.2833333333334
"Prionace glauca",3.41222222222222,42.315
"Prionace glauca",4.21666666666669,43.3
"Prionace glauca",5.55861111111111,43.1325
"Prionace glauca",3.29,42.7
"Prionace glauca",3.75138888888889,43.0841666666667
"Prionace glauca",3.79305555555556,43.3777777777778
"Prionace glauca",4.15000000000003,43.3
"Prionace glauca",3.80611111111111,43.0866666666667
"Prionace glauca",4.44194444444444,43.25
"Prionace glauca",4.42527777777778,43.2666666666667
"Prionace glauca",3.85972222222222,43.0608333333333
"Prionace glauca",3.68555555555556,43.1855555555556
