"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"L";3.5;"fc.L_rm.3.5";0.610504525279185;0.59;0.0112805672254607;0.00910341587264221;0.60211435039097;0.0124394986997031;0.524;0.171119841047145;0.109585164221345;0.0205807201971924;0;0;18779.6954234906;112.278038550419;3.37936065482769e-25;4
"Q";3.5;"fc.Q_rm.3.5";0.613312698030226;0.726;0.00899595786740254;0.00697712660856037;0.604978752782586;0.0101226839436876;0.5435;0.106773123959169;0.111953526476503;0.0269845471572196;0;0;18784.2491513998;116.831766459673;3.46740915749926e-26;4
"P";3.5;"fc.P_rm.3.5";0.616771682268877;0.689;0.0234754299416329;0.00233865443709496;0.596518300904905;0.0120443899252726;0.4245;0.345775216000222;0.113557260246766;0.00129200017614582;0.00215982721382289;0.00305445693817083;18803.3457615638;135.928376623589;2.47302714397565e-30;7
"LQ";3.5;"fc.LQ_rm.3.5";0.610523891987813;0.605;0.0106446374625591;0.00996653057260168;0.601674982258972;0.0117622719009069;0.531;0.182433549546129;0.107425337007522;0.0236351771353633;0;0;18781.3492118057;113.931826865581;1.47815158571777e-25;5
"H";3.5;"fc.H_rm.3.5";0.6118971267461;0.73;0.0177910643018427;0.0124041739431846;0.597565015571132;0.00355099571598537;0.6315;0.25809397513309;0.126655246890594;0.0133132192063722;0.00107991360691145;0.00152722846908542;18907.0772608099;239.659875869773;7.38278161634808e-53;33
"L";4;"fc.L_rm.4";0.610620725530952;0.63;0.0114604412926745;0.00780138256461601;0.602715179611408;0.0126072686860284;0.5485;0.191625937701554;0.116203669223703;0.0177228719814786;0;0;18786.5355503422;119.118165402026;1.10540104239294e-26;4
"Q";4;"fc.Q_rm.4";0.612976933349247;0.732;0.00919372899514631;0.00528734759061828;0.605648902796189;0.0098492872019041;0.52;0.0565685424949239;0.110804101189146;0.0253590143269056;0;0;18798.8120507615;131.394665821288;2.38622655929019e-29;3
"P";4;"fc.P_rm.4";0.616179984281439;0.545;0.0222391645705121;0.000151552070397666;0.596615290177149;0.0134228694489971;0.4195;0.342946788875476;0.116866512747946;0.00272092428400276;0.00323974082073434;0.00458168540725625;18816.5155316383;149.09814669811;3.41546349240577e-33;7
"LQ";4;"fc.LQ_rm.4";0.610635025368136;0.629;0.0111515845451508;0.00823108717016942;0.602402471362841;0.0121318730118147;0.5215;0.161927452891719;0.117283582830615;0.0161956435123932;0;0;18788.3662935127;120.948908572584;4.42567014031472e-27;5
"H";4;"fc.H_rm.4";0.610583455876557;0.729;0.013750665782832;0.00747124560316337;0.598563826582527;0.00206854049571957;0.6605;0.183140656327316;0.126655246890594;0.0133132192063722;0.00107991360691145;0.00152722846908542;18916.6870379764;249.269653036215;6.04621274308965e-55;26
"L";4.5;"fc.L_rm.4.5";0.610783315805711;0.646;0.0112892935372379;0.00731095490705364;0.603020472387543;0.0122269723125075;0.552;0.176776695296637;0.114043842009881;0.0207773289196494;0;0;18793.3864707764;125.96908583627;3.59634543279286e-28;4
"Q";4.5;"fc.Q_rm.4.5";0.612856904794612;0.729;0.00922629861354418;0.00401135235031046;0.606136255994248;0.00946298986487405;0.5075;0.0332340187157678;0.107494848687967;0.0267879384347626;0;0;18807.1960890454;139.778704105225;3.60695640918613e-31;3
"P";4.5;"fc.P_rm.4.5";0.615344288284718;0.458;0.0212116321700939;0.00101302023771356;0.59702588562227;0.0136777116729422;0.4055;0.290620887067671;0.107077778605298;0.00787137063836667;0.00431965442764579;0.00610891387634166;18830.0436044798;162.626219539678;3.94335571263986e-36;7
"LQ";4.5;"fc.LQ_rm.4.5";0.610808987954358;0.641;0.011284497502615;0.00728895695300086;0.603040420322503;0.0122328363816083;0.545;0.176776695296637;0.115123755616792;0.019250100450564;0;0;18795.1165988814;127.699213941243;1.5141498400932e-28;5
"H";4.5;"fc.H_rm.4.5";0.609766563602748;0.742;0.012461239854601;0.00580925312833883;0.598957299486317;0.00156254577792158;0.6565;0.150613744392735;0.125505821603237;0.0149387520366861;0.00107991360691145;0.00152722846908542;18934.0075833941;266.59019845392;1.04803255912093e-58;23
"L";5;"fc.L_rm.5";0.610960994097658;0.656;0.0111239801691083;0.00681092943810929;0.603347083068364;0.011820957581264;0.5495;0.190211724139181;0.110804101189146;0.0253590143269056;0;0;18800.2480477048;132.830662764616;1.16382826655904e-29;4
"Q";5;"fc.Q_rm.5";0.612694089325566;0.734;0.00914166012386469;0.00297079622410709;0.606357683407303;0.00877774838911857;0.5355;0.0374766594028871;0.110734589508701;0.0222062530275063;0.00107991360691145;0.00152722846908542;18815.5877645816;148.170379641404;5.43139895219896e-33;3
"P";5;"fc.P_rm.5";0.614130941469753;0.387;0.0199401846635137;0.00149936563828928;0.597733812070756;0.0132919417375874;0.4055;0.286378246380552;0.106067376678831;0.0125513604068514;0.00431965442764579;0.00610891387634166;18834.1509695983;166.733584658101;5.05781513381405e-37;7
"LQ";5;"fc.LQ_rm.5";0.610973604977694;0.664;0.0111036816660184;0.00680635888047367;0.603362541760166;0.0117909177594382;0.549;0.189504617357995;0.110804101189146;0.0253590143269056;0;0;18802.000783859;134.583398918869;4.84492525012013e-30;5
"H";5;"fc.H_rm.5";0.608816919297124;0.731;0.0115036049353076;0.00448335585417319;0.59931934515237;0.001195428170114;0.667;0.149906637611548;0.121186167175591;0.00882983816034442;0.00107991360691145;0.00152722846908542;18967.9302624386;300.512877498433;4.50981383762999e-66;29
