"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"L";2;"fc.L_rm.2";0.552015295453909;0.697;0.021763497363606;0.0221084247756165;0.543281229860709;0.0144906950536207;0.679;0.0240416305603426;0.0988499345505628;0.00188881544051008;0.00475173556298932;0.00409619603499729;25139.6604430299;144.091866198447;5.13861995034087e-32;4
"Q";2;"fc.Q_rm.2";0.549542700882704;0.753;0.0205728394809924;0.0241988723066703;0.541205256843751;0.0132002181024672;0.683;0.0848528137423857;0.110322209885171;0.0143354319289709;0.00283968967388798;0.00139215480675046;25127.411265651;131.842688819492;2.34812693582884e-29;4
"P";2;"fc.P_rm.2";0.556395039669236;0.55;0.0207367605849987;0.0253407348006062;0.543913189466636;0.0136460868072185;0.58;0.0551543289325507;0.0989918303493829;0.0114307197375889;0.00191204588910134;0.00270404122824684;25148.1041416154;152.535564783888;7.53911985072082e-34;5
"LQ";2;"fc.LQ_rm.2";0.560386427469318;0.626;0.0255748699401638;0.0282435150687405;0.54691202969774;0.0105529496895073;0.6455;0.0586898628384835;0.113190278718823;0.0183914937713412;0.00376733345867462;8.02683852540803e-05;25086.9350157921;91.3664389606492;1.44553147142321e-20;5
"H";2;"fc.H_rm.2";0.589393102870606;0.984;0.0400587907098896;0.0180420741355439;0.559500359831674;0.009497528868078;0.47;0.125865007051205;0.127303589608971;0.0173605466982341;0.00185528756957328;0.00262377284299276;25058.6406258091;63.0720489775813;2.01407793023413e-14;50
"L";2.5;"fc.L_rm.2.5";0.55175197822667;0.642;0.0194822844545329;0.0182180666265505;0.544695371437592;0.0125998974631217;0.6675;0.159099025766973;0.0998343366548775;0.00212711220923314;0.00570775850753999;0.00544821664912071;25140.2869352143;144.718358382834;3.7566907833723e-32;4
"Q";2.5;"fc.Q_rm.2.5";0.548725013052601;0.786;0.0218274724530902;0.0240612971904664;0.540401374986304;0.0147187075892526;0.651;0.0183847763108503;0.111306611989486;0.0183513595787142;0.00191204588910134;0.00270404122824684;25129.7554646597;134.186887828168;7.27252501038448e-30;4
"P";2.5;"fc.P_rm.2.5";0.556121151496151;0.629;0.0195668244825787;0.0247740802519477;0.543840446465938;0.0123403277376309;0.4885;0.301934595566656;0.099020209509147;0.0140946267732087;0.00191204588910134;0.00270404122824684;25155.7578780797;160.189301248163;1.64184778439284e-35;5
"LQ";2.5;"fc.LQ_rm.2.5";0.557887707560522;0.698;0.0247719718943052;0.0262677864776022;0.547646656634911;0.00998154055105953;0.6735;0.0417193000900063;0.108466922315598;0.0169592047719637;0.00283968967388798;0.00139215480675046;25102.9012265126;107.332649681077;4.93183961739846e-24;5
"H";2.5;"fc.H_rm.2.5";0.585298321152583;0.984;0.0377610442381346;0.0205037294992278;0.555385651276517;0.00887952087881057;0.386;0.209303607231218;0.132954589796983;0.0174809492761152;0.0075914252368773;0.00548835084174775;25135.1116778663;139.543101034844;4.99572246896352e-31;50
"L";3;"fc.L_rm.3";0.551602172822682;0.714;0.0154429579958705;0.0117646907222239;0.546117073104435;0.0106842683759546;0.634;0.168291413922398;0.0998059574951135;0.000536794826386658;0.00570775850753999;0.00544821664912071;25141.0880292056;145.519452374094;2.51680807924226e-32;4
"Q";3;"fc.Q_rm.3";0.546727003612042;0.826;0.0214235947043727;0.0214824801566665;0.540842973390588;0.0136924707120567;0.6885;0.0106066017177981;0.10672515138508;0.0302386057574356;0.00286806883365201;0.00405606184237025;25132.673799586;137.105222754537;1.69035080992734e-30;4
"P";3;"fc.P_rm.3";0.555592352514667;0.652;0.0178038381351673;0.0245699736029468;0.543090642548476;0.00982747968773592;0.629;0.241830519165799;0.100903876238484;0.0141347609658357;0.00191204588910134;0.00270404122824684;25163.7987121786;168.230135347098;2.946374530725e-37;5
