"species","dd long","dd lat","maturity"
"Prionace glauca",12.92081667,45.45425,"Juvenile"
"Prionace glauca",12.92081667,45.45425,"Juvenile"
"Prionace glauca",13.01368333,45.32713333,"Juvenile"
"Prionace glauca",12.66233333,44.95043333,"Juvenile"
"Prionace glauca",12.59138889,45.0825,"Juvenile"
"Prionace glauca",12.71888333,45.23991667,"Juvenile"
"Prionace glauca",12.79773333,45.23021667,"Juvenile"
"Prionace glauca",12.79773333,45.23021667,"Juvenile"
"Prionace glauca",12.79833333,45.31944444,"Juvenile"
"Prionace glauca",12.63031667,45.34658333,"Juvenile"
"Prionace glauca",12.63031667,45.34658333,"Juvenile"
"Prionace glauca",12.63031667,45.34658333,"Juvenile"
"Prionace glauca",12.63031667,45.34658333,"Juvenile"
"Prionace glauca",12.63031667,45.34658333,"Juvenile"
"Prionace glauca",13.01368333,45.328,"Juvenile"
"Prionace glauca",13.01368333,45.328,"Juvenile"
"Prionace glauca",12.6819,45.22303333,"Juvenile"
"Prionace glauca",12.6819,45.22303333,"Juvenile"
"Prionace glauca",12.94768333,45.16585,"Juvenile"
"Prionace glauca",12.94768333,45.16585,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.6718,45.17488333,"Juvenile"
"Prionace glauca",12.50353333,44.82645,"Juvenile"
"Prionace glauca",12.66222222,45.10611111,"Juvenile"
"Prionace glauca",12.66222222,45.10611111,"Juvenile"
"Prionace glauca",12.66222222,45.10611111,"Juvenile"
"Prionace glauca",12.71027778,44.99083333,"Juvenile"
"Prionace glauca",12.81472222,44.96972222,"Juvenile"
"Prionace glauca",12.81472222,44.96972222,"Juvenile"
"Prionace glauca",12.59833333,44.775,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.51696667,44.82645,"Juvenile"
"Prionace glauca",12.47753333,44.795,"Juvenile"
"Prionace glauca",12.47753333,44.795,"Juvenile"
"Prionace glauca",12.74365,44.88498333,"Juvenile"
"Prionace glauca",12.74365,44.88498333,"Juvenile"
"Prionace glauca",12.74365,44.88498333,"Juvenile"
"Prionace glauca",12.51431667,44.7696,"Juvenile"
"Prionace glauca",13.8791,44.03366667,"Juvenile"
"Prionace glauca",13.60421667,43.95806667,"Juvenile"
"Prionace glauca",13.60421667,43.95806667,"Juvenile"
"Prionace glauca",13.60421667,43.95806667,"Juvenile"
"Prionace glauca",13.64678333,43.74581167,"Juvenile"
"Prionace glauca",13.64678333,43.74581167,"Juvenile"
"Prionace glauca",13.64678333,43.74581167,"Juvenile"
"Prionace glauca",13.69865,43.90791667,"Juvenile"
"Prionace glauca",13.69865,43.90791667,"Juvenile"
"Prionace glauca",13.7345,43.81467,"Juvenile"
"Prionace glauca",12.67288333,45.07013333,"Juvenile"
"Prionace glauca",12.34563333,44.59836667,"Juvenile"
"Prionace glauca",12.34563333,44.59836667,"Juvenile"
"Prionace glauca",12.34563333,44.59836667,"Juvenile"
"Prionace glauca",12.34563333,44.59836667,"Juvenile"
"Prionace glauca",12.34563333,44.59836667,"Juvenile"
"Prionace glauca",13.59135,43.74078333,"Juvenile"
"Prionace glauca",14.03213333,43.7425,"Juvenile"
"Prionace glauca",14.03213333,43.7425,"Juvenile"
"Prionace glauca",14.03213333,43.7425,"Juvenile"
"Prionace glauca",13.64166667,43.80472222,"Juvenile"
"Prionace glauca",13.15613333,45.31456667,"Juvenile"
"Prionace glauca",13.0127,45.327135,"Juvenile"
"Prionace glauca",13.211,45.43606667,"Juvenile"
"Prionace glauca",13.211,45.43606667,"Juvenile"
"Prionace glauca",12.61666667,45.25,"Juvenile"
"Prionace glauca",13.565,45.61833333,"Juvenile"
"Prionace glauca",13.14733333,44.99933333,"Juvenile"
"Prionace glauca",13.21688333,45.26281667,"Juvenile"
"Prionace glauca",13.21688333,45.26281667,"Juvenile"
"Prionace glauca",12.79111667,45.32703333,"Juvenile"
"Prionace glauca",12.88027778,44.98222222,"Juvenile"
"Prionace glauca",12.76833333,44.98805556,"Juvenile"
"Prionace glauca",12.4599,44.72958333,"Juvenile"
"Prionace glauca",12.49391667,44.78555,"Juvenile"
"Prionace glauca",12.5187,44.761,"Juvenile"
"Prionace glauca",12.86751667,45.26531667,"Juvenile"
"Prionace glauca",12.8671667,45.2673,"Juvenile"
"Prionace glauca",12.8667,45.43141667,"Juvenile"
"Prionace glauca",12.8667,45.43141667,"Juvenile"
"Prionace glauca",12.86651667,45.26671667,"Juvenile"
"Prionace glauca",12.86651667,45.26671667,"Juvenile"
"Prionace glauca",12.86651667,45.26671667,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.86718333,45.25391667,"Juvenile"
"Prionace glauca",12.90546667,45.3029,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.88033333,45.2505,"Juvenile"
"Prionace glauca",12.86718333,45.25391667,"Juvenile"
"Prionace glauca",12.86718333,45.25391667,"Juvenile"
"Prionace glauca",12.86718333,45.25391667,"Juvenile"
"Prionace glauca",12.86718333,45.25391667,"Juvenile"
"Prionace glauca",12.68333333,44.8025,"Juvenile"
"Prionace glauca",12.68555556,44.81833333,"Juvenile"
"Prionace glauca",12.54678333,44.73055,"Juvenile"
"Prionace glauca",13.55355,45.61828333,"Juvenile"
"Prionace glauca",13.56521667,45.61828333,"Juvenile"
"Prionace glauca",13.1224567,45.44922222,"Juvenile"
"Prionace glauca",13.21138333,45.4351,"Juvenile"
"Prionace glauca",12.8938666666667,44.1463833333333,"Juvenile"
"Prionace glauca",12.94235,44.1478,"Juvenile"
"Prionace glauca",12.94235,44.1478,"Juvenile"
"Prionace glauca",13.2752,44.10015,"Juvenile"
"Prionace glauca",13.0132166666667,45.3276,"Juvenile"
"Prionace glauca",13.0132166666667,45.3276,"Juvenile"
"Prionace glauca",13.0132166666667,45.3276,"Juvenile"
"Prionace glauca",13.0132166666667,45.3276,"Juvenile"
"Prionace glauca",12.57625,45.1570166666667,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.73295,45.2336833333333,"Juvenile"
"Prionace glauca",12.77425,45.2498333333333,"Juvenile"
"Prionace glauca",12.8342333333333,45.2249833333333,"Juvenile"
"Prionace glauca",12.7897666666667,45.2594333333333,"Juvenile"
"Prionace glauca",13.0013433333333,45.3295833333333,"Juvenile"
"Prionace glauca",13.0013433333333,45.3295833333333,"Juvenile"
"Prionace glauca",13.0013433333333,45.3295833333333,"Juvenile"
"Prionace glauca",13.0013433333333,45.3295833333333,"Juvenile"
"Prionace glauca",13.0710666666667,45.44175,"Juvenile"
"Prionace glauca",13.0710666666667,45.44175,"Juvenile"
"Prionace glauca",13.0486333333333,45.2748833333333,"Juvenile"
"Prionace glauca",12.6369,45.1422333333333,"Juvenile"
"Prionace glauca",12.6369,45.1422333333333,"Juvenile"
"Prionace glauca",12.689,45.0746,"Juvenile"
"Prionace glauca",12.689,45.0746,"Juvenile"
"Prionace glauca",12.5429333333333,44.81755,"Juvenile"
"Prionace glauca",12.4859666666667,44.7133666666667,"Juvenile"
"Prionace glauca",13.5632,45.6072,"Juvenile"
"Prionace glauca",13.5632,45.6072,"Juvenile"
